Format Version,1.23,Take Name,Soap_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 12.18.25.921 PM,Capture Start Frame,529838,Total Frames in Take,3110,Total Exported Frames,3110,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062
,ID,"C4D20","C4D20","C4D20"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
1144,9.533333,0.069440,0.496893,-0.758477
1145,9.541667,0.070059,0.495579,-0.756249
1146,9.550000,0.070879,0.494127,-0.754039
1147,9.558333,0.071507,0.492782,-0.751324
1148,9.566667,0.072300,0.491219,-0.748520
1149,9.575000,0.073082,0.489591,-0.745645
1150,9.583333,0.073711,0.487967,-0.742570
1151,9.591667,0.074384,0.486268,-0.739470
1152,9.600000,0.074800,0.484767,-0.736023
1153,9.608333,0.075316,0.482881,-0.732784
1154,9.616667,0.075864,0.480963,-0.729301
1155,9.625000,0.076160,0.479305,-0.725592
1156,9.633333,0.076483,0.477491,-0.721897
1157,9.641667,0.076928,0.475347,-0.718368
1158,9.650000,0.077166,0.473553,-0.714486
1159,9.658333,0.077410,0.471612,-0.710512
1160,9.666667,0.077613,0.469737,-0.706464
1161,9.675000,0.077700,0.467783,-0.702346
1162,9.683333,0.077886,0.465720,-0.698238
1163,9.691667,0.077903,0.463715,-0.693839
1164,9.700000,0.078064,0.461465,-0.689506
1165,9.708333,0.078223,0.459229,-0.684971
1166,9.716667,0.078119,0.457011,-0.680329
1167,9.725000,0.078133,0.454755,-0.675583
1168,9.733333,0.078045,0.452522,-0.670761
1169,9.741667,0.077929,0.450175,-0.665810
1170,9.750000,0.077662,0.447929,-0.660703
1171,9.758333,0.077495,0.445438,-0.655592
1172,9.766667,0.077132,0.443067,-0.650477
1173,9.775000,0.076863,0.440649,-0.645119
1174,9.783333,0.076741,0.438024,-0.639605
1175,9.791667,0.076708,0.435200,-0.634228
1176,9.800000,0.076425,0.432871,-0.628301
1177,9.808333,0.076486,0.429966,-0.622616
1178,9.816667,0.076588,0.426926,-0.616804
1179,9.825000,0.076569,0.424218,-0.610700
1180,9.833333,0.076695,0.421216,-0.604661
1181,9.841667,0.076859,0.418212,-0.598402
1182,9.850000,0.077082,0.415117,-0.592039
1183,9.858333,0.077282,0.411945,-0.585601
1184,9.866667,0.077482,0.408843,-0.578995
1185,9.875000,0.077662,0.405589,-0.572570
1186,9.883333,0.077888,0.402298,-0.565988
1187,9.891667,0.077944,0.399272,-0.559038
1188,9.900000,0.078204,0.395725,-0.552332
1189,9.908333,0.078329,0.392502,-0.545298
1190,9.916667,0.078311,0.389268,-0.538188
1191,9.925000,0.078592,0.385686,-0.531184
1192,9.933333,0.078758,0.382308,-0.524196
1193,9.941667,0.078806,0.381971,-0.521491
1194,9.950000,0.079163,0.381263,-0.519468
1195,9.958333,0.079224,0.380374,-0.517280
1196,9.966667,0.079166,0.379102,-0.515762
1197,9.975000,0.078765,0.379150,-0.516070
1198,9.983333,0.078287,0.378985,-0.516988
1199,9.991667,0.078051,0.378487,-0.518286
1200,10.000000,0.078142,0.379161,-0.519275
1201,10.008333,0.078249,0.379998,-0.519778
1202,10.016667,0.078518,0.379923,-0.520281
1203,10.025000,0.078734,0.379878,-0.520304
1204,10.033333,0.078887,0.379952,-0.519967
1205,10.041667,0.079411,0.379571,-0.519949
1206,10.050000,0.079739,0.379592,-0.519721
1207,10.058333,0.080221,0.379200,-0.519600
1208,10.066667,0.080644,0.378873,-0.519598
1209,10.075000,0.080912,0.378794,-0.519601
1210,10.083333,0.081142,0.378816,-0.519607
1211,10.091667,0.081313,0.378775,-0.519645
1212,10.100000,0.081475,0.378785,-0.519680
1213,10.108333,0.081539,0.378862,-0.519583
1214,10.116667,0.081587,0.378851,-0.519581
1215,10.125000,0.081589,0.378849,-0.519578
1216,10.133333,0.081578,0.378853,-0.519582
1217,10.141667,0.081580,0.378855,-0.519587
1218,10.150000,0.081580,0.378852,-0.519576
1219,10.158333,0.081583,0.378850,-0.519586
1220,10.166667,0.081572,0.378857,-0.519584
1221,10.175000,0.081577,0.378853,-0.519579
1222,10.183333,0.081578,0.378856,-0.519579
1223,10.191667,0.081580,0.378851,-0.519587
1224,10.200000,0.081575,0.378858,-0.519583
1225,10.208333,0.081582,0.378853,-0.519579
1226,10.216667,0.081582,0.378849,-0.519584
1227,10.225000,0.081572,0.378855,-0.519584
1228,10.233333,0.081588,0.378844,-0.519591
1229,10.241667,0.081584,0.378845,-0.519588
1230,10.250000,0.081575,0.378852,-0.519586
1231,10.258333,0.081577,0.378858,-0.519584
1232,10.266667,0.081582,0.378848,-0.519585
1233,10.275000,0.081579,0.378850,-0.519581
1234,10.283333,0.081582,0.378846,-0.519590
1235,10.291667,0.081574,0.378852,-0.519582
1236,10.300000,0.081578,0.378850,-0.519582
1237,10.308333,0.081585,0.378850,-0.519587
1238,10.316667,0.081576,0.378853,-0.519587
1239,10.325000,0.081580,0.378853,-0.519582
1240,10.333333,0.081580,0.378849,-0.519587
1241,10.341667,0.081577,0.378853,-0.519589
1242,10.350000,0.081579,0.378849,-0.519587
1243,10.358333,0.081579,0.378849,-0.519580
1244,10.366667,0.081579,0.378851,-0.519583
1245,10.375000,0.081577,0.378856,-0.519582
1246,10.383333,0.081576,0.378853,-0.519583
1247,10.391667,0.081577,0.378852,-0.519583
1248,10.400000,0.081574,0.378849,-0.519586
1249,10.408333,0.081580,0.378851,-0.519589
1250,10.416667,0.081579,0.378850,-0.519583
1251,10.425000,0.081575,0.378854,-0.519581
1252,10.433333,0.081576,0.378852,-0.519586
1253,10.441667,0.081581,0.378850,-0.519585
1254,10.450000,0.081577,0.378858,-0.519583
1255,10.458333,0.081580,0.378849,-0.519588
1256,10.466667,0.081581,0.378842,-0.519587
1257,10.475000,0.081584,0.378846,-0.519590
1258,10.483333,0.081584,0.378848,-0.519586
1259,10.491667,0.081579,0.378853,-0.519585
1260,10.500000,0.081575,0.378855,-0.519583
1261,10.508333,0.081581,0.378846,-0.519590
1262,10.516667,0.081581,0.378845,-0.519590
1263,10.525000,0.081577,0.378851,-0.519587
1264,10.533333,0.081582,0.378847,-0.519589
1265,10.541667,0.081581,0.378849,-0.519587
1266,10.550000,0.081583,0.378848,-0.519589
1267,10.558333,0.081581,0.378843,-0.519587
1268,10.566667,0.081583,0.378849,-0.519591
1269,10.575000,0.081581,0.378844,-0.519588
1270,10.583333,0.081580,0.378851,-0.519588
1271,10.591667,0.081581,0.378849,-0.519591
1272,10.600000,0.081581,0.378850,-0.519586
1273,10.608333,0.081579,0.378851,-0.519590
1274,10.616667,0.081580,0.378854,-0.519589
1275,10.625000,0.081580,0.378850,-0.519588
1276,10.633333,0.081583,0.378839,-0.519593
1277,10.641667,0.081585,0.378848,-0.519593
1278,10.650000,0.081579,0.378846,-0.519589
1279,10.658333,0.081581,0.378852,-0.519587
1280,10.666667,0.081582,0.378842,-0.519592
1281,10.675000,0.081584,0.378851,-0.519592
1282,10.683333,0.081582,0.378849,-0.519594
1283,10.691667,0.081584,0.378849,-0.519593
1284,10.700000,0.081581,0.378850,-0.519594
1285,10.708333,0.081585,0.378845,-0.519591
1286,10.716667,0.081584,0.378844,-0.519592
1287,10.725000,0.081581,0.378851,-0.519591
1288,10.733333,0.081584,0.378839,-0.519599
1289,10.741667,0.081583,0.378847,-0.519595
1290,10.750000,0.081581,0.378847,-0.519594
1291,10.758333,0.081578,0.378853,-0.519600
1292,10.766667,0.081584,0.378852,-0.519600
1293,10.775000,0.081579,0.378856,-0.519591
1294,10.783333,0.081568,0.378858,-0.519588
1295,10.791667,0.081563,0.378861,-0.519590
1296,10.800000,0.081565,0.378857,-0.519592
1297,10.808333,0.081556,0.378884,-0.519593
1298,10.816667,0.081535,0.378849,-0.519550
1299,10.825000,0.081537,0.378469,-0.519377
1300,10.833333,0.081456,0.378344,-0.518772
1301,10.841667,0.080936,0.378511,-0.518731
1302,10.850000,0.079808,0.378831,-0.518838
1303,10.858333,0.078456,0.379286,-0.519211
1304,10.866667,0.076348,0.380259,-0.519570
1305,10.875000,0.074039,0.381265,-0.520559
1306,10.883333,0.071560,0.382191,-0.521801
1307,10.891667,0.068810,0.383345,-0.523082
1308,10.900000,0.066469,0.384473,-0.524898
1309,10.908333,0.064765,0.385826,-0.527164
1310,10.916667,0.063558,0.387567,-0.529361
1311,10.925000,0.062994,0.388698,-0.531390
1312,10.933333,0.063066,0.389888,-0.533950
1313,10.941667,0.063464,0.391272,-0.536510
1314,10.950000,0.063184,0.393168,-0.539950
1315,10.958333,0.062398,0.395144,-0.543530
1316,10.966667,0.061210,0.397038,-0.547217
1317,10.975000,0.059650,0.398577,-0.551229
1318,10.983333,0.057845,0.400066,-0.555158
1319,10.991667,0.055465,0.401483,-0.559352
1320,11.000000,0.053748,0.402982,-0.563685
1321,11.008333,0.052536,0.404606,-0.568089
1322,11.016667,0.051709,0.407084,-0.572169
1323,11.025000,0.050894,0.409417,-0.575683
1324,11.033333,0.050552,0.410555,-0.579196
1325,11.041667,0.049967,0.411746,-0.581893
1326,11.050000,0.050073,0.412594,-0.584382
1327,11.058333,0.050299,0.414041,-0.586822
1328,11.066667,0.050937,0.415525,-0.589497
1329,11.075000,0.051929,0.416846,-0.592479
1330,11.083333,0.052818,0.418531,-0.595583
1331,11.091667,0.053486,0.420116,-0.599138
1332,11.100000,0.053801,0.421722,-0.602925
1333,11.108333,0.054361,0.423208,-0.607043
1334,11.116667,0.055094,0.425187,-0.610662
1335,11.125000,0.055836,0.426987,-0.614248
1336,11.133333,0.056294,0.428872,-0.617981
1337,11.141667,0.056671,0.430749,-0.621912
1338,11.150000,0.057396,0.432263,-0.625686
1339,11.158333,0.057801,0.434222,-0.629280
1340,11.166667,0.058278,0.436058,-0.632834
1341,11.175000,0.058724,0.437650,-0.636589
1342,11.183333,0.059183,0.439523,-0.639995
1343,11.191667,0.059665,0.441001,-0.643625
1344,11.200000,0.060049,0.442653,-0.647041
1345,11.208333,0.060311,0.444535,-0.650477
1346,11.216667,0.060739,0.446101,-0.653824
1347,11.225000,0.060923,0.447913,-0.657154
1348,11.233333,0.061349,0.449337,-0.660638
1349,11.241667,0.061542,0.451174,-0.663889
1350,11.250000,0.061843,0.452716,-0.667035
1351,11.258333,0.061907,0.454318,-0.670307
1352,11.266667,0.062238,0.455776,-0.673464
1353,11.275000,0.062411,0.457205,-0.676578
1354,11.283333,0.062639,0.458690,-0.679605
1355,11.291667,0.062904,0.460113,-0.682616
1356,11.300000,0.062907,0.461723,-0.685511
1357,11.308333,0.063123,0.463140,-0.688404
1358,11.316667,0.063281,0.464553,-0.691384
1359,11.325000,0.063551,0.465886,-0.694339
1360,11.333333,0.063594,0.467314,-0.697215
1361,11.341667,0.063704,0.468792,-0.700132
1362,11.350000,0.063864,0.470172,-0.702995
1363,11.358333,0.064069,0.471556,-0.705839
1364,11.366667,0.064055,0.473103,-0.708633
1365,11.375000,0.064145,0.474276,-0.711468
1366,11.383333,0.064382,0.475543,-0.714232
1367,11.391667,0.064485,0.477005,-0.716763
1368,11.400000,0.064463,0.478461,-0.719396
1369,11.408333,0.064651,0.479502,-0.722136
1370,11.416667,0.064725,0.480914,-0.724509
1371,11.425000,0.064924,0.481997,-0.727088
1372,11.433333,0.065106,0.483176,-0.729628
1373,11.441667,0.064959,0.484596,-0.731887
1374,11.450000,0.065114,0.485602,-0.734317
1375,11.458333,0.065188,0.486882,-0.736512
1376,11.466667,0.065299,0.487901,-0.738766
1377,11.475000,0.065346,0.488936,-0.741045
1378,11.483333,0.065325,0.490095,-0.743135
1379,11.491667,0.065415,0.491134,-0.745155
1380,11.500000,0.065505,0.492191,-0.747189
1381,11.508333,0.065592,0.493072,-0.749348
1382,11.516667,0.065593,0.494179,-0.751341
1383,11.525000,0.065570,0.495113,-0.753257
1384,11.533333,0.065679,0.496050,-0.755151
1385,11.541667,0.065807,0.496794,-0.756917
1386,11.550000,0.065866,0.497853,-0.758515
1387,11.558333,0.065948,0.498547,-0.760260
1388,11.566667,0.066039,0.499321,-0.761853
1389,11.575000,0.065959,0.500216,-0.763097
1390,11.583333,0.066051,0.500830,-0.764519
1391,11.591667,0.066120,0.501421,-0.765708
1392,11.600000,0.066365,0.502091,-0.766732
1393,11.608333,0.066687,0.502118,-0.767486
1394,11.616667,0.066723,0.502655,-0.768387
1395,11.625000,0.066445,0.503468,-0.769420
1396,11.633333,0.066857,0.503595,-0.769867
1397,11.641667,0.066497,0.504480,-0.770489
1398,11.650000,0.066578,0.504737,-0.771080
1399,11.658333,0.066577,0.505054,-0.771328
1400,11.666667,0.066674,0.505231,-0.771605
1401,11.675000,0.066659,0.505630,-0.771775
1402,11.683333,0.066653,0.505798,-0.771808
1403,11.691667,0.066639,0.505903,-0.771785
1404,11.700000,0.066663,0.505927,-0.771707
1405,11.708333,0.066638,0.505974,-0.771394
1406,11.716667,0.066605,0.506044,-0.770965
1407,11.725000,0.066580,0.505917,-0.770467
1408,11.733333,0.066856,0.505655,-0.769587
1409,11.741667,0.066411,0.506141,-0.769021
1410,11.750000,0.066306,0.506146,-0.768401
1411,11.758333,0.066190,0.506235,-0.767688
1412,11.766667,0.066488,0.505787,-0.766917
1413,11.775000,0.066387,0.505941,-0.766426
1414,11.783333,0.065983,0.506356,-0.766418
1415,11.791667,0.065887,0.506462,-0.766276
1416,11.800000,0.066229,0.506143,-0.766233
1417,11.808333,0.066209,0.506240,-0.766477
1418,11.816667,0.065802,0.506774,-0.767308
1419,11.825000,0.065666,0.507036,-0.767872
1420,11.833333,0.065654,0.507180,-0.768647
1421,11.841667,0.065694,0.507375,-0.769572
1422,11.850000,0.065697,0.507530,-0.770531
1423,11.858333,0.065793,0.507684,-0.771503
1424,11.866667,0.065878,0.507940,-0.772298
1425,11.875000,0.066335,0.507611,-0.772968
1426,11.883333,0.066013,0.508267,-0.773792
1427,11.891667,0.066070,0.508415,-0.774339
1428,11.900000,0.066152,0.508477,-0.774845
1429,11.908333,0.066254,0.508461,-0.775262
1430,11.916667,0.066250,0.508623,-0.775363
1431,11.925000,0.066274,0.508627,-0.775348
1432,11.933333,0.066322,0.508495,-0.775242
1433,11.941667,0.066267,0.508537,-0.774951
1434,11.950000,0.066183,0.508610,-0.774606
1435,11.958333,0.066151,0.508535,-0.774382
1436,11.966667,0.066169,0.508433,-0.774212
1437,11.975000,0.066106,0.508406,-0.773908
1438,11.983333,0.066045,0.508444,-0.773583
1439,11.991667,0.066009,0.508381,-0.773386
1440,12.000000,0.065993,0.508285,-0.773236
1441,12.008333,0.066307,0.507720,-0.772775
1442,12.016667,0.065933,0.508068,-0.772778
1443,12.025000,0.065909,0.508115,-0.772519
1444,12.033333,0.065887,0.508088,-0.772429
1445,12.041667,0.065880,0.508055,-0.772379
1446,12.050000,0.065870,0.508029,-0.772360
1447,12.058333,0.065879,0.508003,-0.772370
1448,12.066667,0.065887,0.507983,-0.772405
1449,12.075000,0.065902,0.507966,-0.772460
1450,12.083333,0.065922,0.507960,-0.772533
1451,12.091667,0.065953,0.507939,-0.772630
1452,12.100000,0.066014,0.507802,-0.772888
1453,12.108333,0.066018,0.507782,-0.773087
1454,12.116667,0.066089,0.507730,-0.773311
1455,12.125000,0.066486,0.507333,-0.773289
1456,12.133333,0.066510,0.507299,-0.773511
1457,12.141667,0.066145,0.507621,-0.774184
1458,12.150000,0.066193,0.507541,-0.774546
1459,12.158333,0.066206,0.507527,-0.774793
1460,12.166667,0.066217,0.507453,-0.775145
1461,12.175000,0.066204,0.507399,-0.775544
1462,12.183333,0.066134,0.507418,-0.775797
1463,12.191667,0.066110,0.507375,-0.776134
1464,12.200000,0.066479,0.506903,-0.776327
1465,12.208333,0.066447,0.506884,-0.776566
1466,12.216667,0.066429,0.506863,-0.776771
1467,12.225000,0.066440,0.506748,-0.777110
1468,12.233333,0.066366,0.506905,-0.777330
1469,12.241667,0.066333,0.506915,-0.777408
1470,12.250000,0.066330,0.506916,-0.777443
1471,12.258333,0.066354,0.506903,-0.777450
1472,12.266667,0.066378,0.506869,-0.777416
1473,12.275000,0.066489,0.506627,-0.777387
1474,12.283333,0.066469,0.506603,-0.777185
1475,12.291667,0.066486,0.506576,-0.777004
1476,12.300000,0.066499,0.506580,-0.776712
1477,12.308333,0.066193,0.506826,-0.776751
1478,12.316667,0.066568,0.506317,-0.776256
1479,12.325000,0.066591,0.506277,-0.775829
1480,12.333333,0.066327,0.506373,-0.775780
1481,12.341667,0.066320,0.506219,-0.775337
1482,12.350000,0.066396,0.506082,-0.774947
1483,12.358333,0.066411,0.505893,-0.774562
1484,12.366667,0.066772,0.505156,-0.773922
1485,12.375000,0.066692,0.505193,-0.773786
1486,12.383333,0.067055,0.504670,-0.773092
1487,12.391667,0.067062,0.504463,-0.772622
1488,12.400000,0.066768,0.504580,-0.772365
1489,12.408333,0.066771,0.504425,-0.771912
1490,12.416667,0.066758,0.504312,-0.771427
1491,12.425000,0.066762,0.504082,-0.771122
1492,12.433333,0.067103,0.503577,-0.770389
1493,12.441667,0.067057,0.503468,-0.770133
1494,12.450000,0.066749,0.503645,-0.770169
1495,12.458333,0.066672,0.503480,-0.769946
1496,12.466667,0.066615,0.503403,-0.769672
1497,12.475000,0.066597,0.503302,-0.769575
1498,12.483333,0.066617,0.503108,-0.769485
1499,12.491667,0.066574,0.503067,-0.769365
1500,12.500000,0.066520,0.503040,-0.769287
1501,12.508333,0.066462,0.503016,-0.769260
1502,12.516667,0.066430,0.502992,-0.769280
1503,12.525000,0.066393,0.502988,-0.769286
1504,12.533333,0.066373,0.502979,-0.769279
1505,12.541667,0.066360,0.502977,-0.769261
1506,12.550000,0.066363,0.502976,-0.769257
1507,12.558333,0.066367,0.502979,-0.769267
1508,12.566667,0.066375,0.502973,-0.769282
1509,12.575000,0.066371,0.502976,-0.769278
1510,12.583333,0.066365,0.502977,-0.769267
1511,12.591667,0.066362,0.502981,-0.769263
1512,12.600000,0.066367,0.502984,-0.769272
1513,12.608333,0.066368,0.502982,-0.769273
1514,12.616667,0.066374,0.502976,-0.769276
1515,12.625000,0.066368,0.502983,-0.769277
1516,12.633333,0.066370,0.502977,-0.769283
1517,12.641667,0.066369,0.502978,-0.769283
1518,12.650000,0.066373,0.502977,-0.769285
1519,12.658333,0.066370,0.502974,-0.769289
1520,12.666667,0.066368,0.502979,-0.769282
1521,12.675000,0.066370,0.502973,-0.769286
1522,12.683333,0.066369,0.502979,-0.769282
1523,12.691667,0.066369,0.502981,-0.769284
1524,12.700000,0.066372,0.502979,-0.769287
1525,12.708333,0.066369,0.502979,-0.769293
1526,12.716667,0.066369,0.502977,-0.769298
1527,12.725000,0.066369,0.502985,-0.769293
1528,12.733333,0.066376,0.502978,-0.769292
1529,12.741667,0.066378,0.502976,-0.769297
1530,12.750000,0.066368,0.502980,-0.769292
1531,12.758333,0.066377,0.502975,-0.769300
1532,12.766667,0.066371,0.502983,-0.769293
1533,12.775000,0.066381,0.502971,-0.769295
1534,12.783333,0.066377,0.502973,-0.769294
1535,12.791667,0.066374,0.502977,-0.769293
1536,12.800000,0.066376,0.502976,-0.769293
1537,12.808333,0.066379,0.502973,-0.769293
1538,12.816667,0.066370,0.502984,-0.769284
1539,12.825000,0.066372,0.502975,-0.769291
1540,12.833333,0.066375,0.502972,-0.769291
1541,12.841667,0.066377,0.502972,-0.769293
1542,12.850000,0.066372,0.502979,-0.769287
1543,12.858333,0.066376,0.502976,-0.769289
1544,12.866667,0.066373,0.502978,-0.769288
1545,12.875000,0.066374,0.502976,-0.769291
1546,12.883333,0.066377,0.502973,-0.769290
1547,12.891667,0.066376,0.502974,-0.769290
1548,12.900000,0.066379,0.502976,-0.769290
1549,12.908333,0.066372,0.502981,-0.769286
1550,12.916667,0.066372,0.502980,-0.769284
1551,12.925000,0.066373,0.502975,-0.769284
1552,12.933333,0.066372,0.502977,-0.769285
1553,12.941667,0.066370,0.502977,-0.769283
1554,12.950000,0.066373,0.502978,-0.769283
1555,12.958333,0.066371,0.502982,-0.769280
1556,12.966667,0.066374,0.502974,-0.769283
1557,12.975000,0.066376,0.502974,-0.769285
1558,12.983333,0.066378,0.502972,-0.769288
1559,12.991667,0.066376,0.502974,-0.769287
1560,13.000000,0.066375,0.502973,-0.769285
1561,13.008333,0.066375,0.502974,-0.769282
1562,13.016667,0.066375,0.502977,-0.769283
1563,13.025000,0.066376,0.502972,-0.769288
1564,13.033333,0.066373,0.502975,-0.769286
1565,13.041667,0.066373,0.502976,-0.769300
1566,13.050000,0.066371,0.502952,-0.769326
1567,13.058333,0.066370,0.502902,-0.769282
1568,13.066667,0.066334,0.502814,-0.768963
1569,13.075000,0.066328,0.502630,-0.768478
1570,13.083333,0.066680,0.501958,-0.767537
1571,13.091667,0.066286,0.501940,-0.766960
1572,13.100000,0.066592,0.501135,-0.765791
1573,13.108333,0.066305,0.501061,-0.764938
1574,13.116667,0.066501,0.500295,-0.763875
1575,13.125000,0.066483,0.499555,-0.762569
1576,13.133333,0.066506,0.498898,-0.761068
1577,13.141667,0.066422,0.498185,-0.759415
1578,13.150000,0.066503,0.497304,-0.757784
1579,13.158333,0.066680,0.496268,-0.756001
1580,13.166667,0.066623,0.495431,-0.753931
1581,13.175000,0.066631,0.494382,-0.751787
1582,13.183333,0.066678,0.493243,-0.749695
1583,13.191667,0.066814,0.491914,-0.747314
1584,13.200000,0.066812,0.490802,-0.744910
1585,13.208333,0.066891,0.489507,-0.742310
1586,13.216667,0.067057,0.488121,-0.739579
1587,13.225000,0.066960,0.486918,-0.736716
1588,13.233333,0.067076,0.485358,-0.733805
1589,13.241667,0.067219,0.483834,-0.730717
1590,13.250000,0.067196,0.482343,-0.727318
1591,13.258333,0.067411,0.480545,-0.724168
1592,13.266667,0.067411,0.478945,-0.720597
1593,13.275000,0.067570,0.477120,-0.717104
1594,13.283333,0.067540,0.475387,-0.713731
1595,13.291667,0.067644,0.473669,-0.710069
1596,13.300000,0.067664,0.471877,-0.706173
1597,13.308333,0.068058,0.469820,-0.702304
1598,13.316667,0.068155,0.467787,-0.698375
1599,13.325000,0.068294,0.465800,-0.694295
1600,13.333333,0.068373,0.463766,-0.689765
1601,13.341667,0.068469,0.461456,-0.685448
1602,13.350000,0.068621,0.459183,-0.680869
1603,13.358333,0.068675,0.456933,-0.675992
1604,13.366667,0.068777,0.454642,-0.671190
1605,13.375000,0.069069,0.452166,-0.666266
1606,13.383333,0.069181,0.449740,-0.661251
1607,13.391667,0.069260,0.447096,-0.656153
1608,13.400000,0.069416,0.444507,-0.650919
1609,13.408333,0.069435,0.442021,-0.645426
1610,13.416667,0.069462,0.439596,-0.640230
1611,13.425000,0.069495,0.436615,-0.634941
1612,13.433333,0.069458,0.433989,-0.628983
1613,13.441667,0.069752,0.431132,-0.623072
1614,13.450000,0.070222,0.428262,-0.617160
1615,13.458333,0.070384,0.425598,-0.611079
1616,13.466667,0.070722,0.422146,-0.605299
1617,13.475000,0.070745,0.419203,-0.599126
1618,13.483333,0.070881,0.416415,-0.592678
1619,13.491667,0.071009,0.413358,-0.586463
1620,13.500000,0.071019,0.410473,-0.580044
1621,13.508333,0.071049,0.407573,-0.573582
1622,13.516667,0.071349,0.404138,-0.567317
1623,13.525000,0.071546,0.401062,-0.560792
1624,13.533333,0.071852,0.397761,-0.554304
1625,13.541667,0.071781,0.394622,-0.547406
1626,13.550000,0.071924,0.391296,-0.540688
1627,13.558333,0.072081,0.388091,-0.534106
1628,13.566667,0.072368,0.384833,-0.527071
1629,13.575000,0.072697,0.381193,-0.519933
1630,13.583333,0.073361,0.378610,-0.514728
1631,13.591667,0.074962,0.378168,-0.512809
1632,13.600000,0.076553,0.376781,-0.510981
1633,13.608333,0.077674,0.376301,-0.510524
1634,13.616667,0.077969,0.376297,-0.510979
1635,13.625000,0.078131,0.376279,-0.511957
1636,13.633333,0.078268,0.376941,-0.512418
1637,13.641667,0.078485,0.377067,-0.512705
1638,13.650000,0.078822,0.377048,-0.512761
1639,13.658333,0.079465,0.376684,-0.512672
1640,13.666667,0.079933,0.376677,-0.512594
1641,13.675000,0.080288,0.376743,-0.512295
1642,13.683333,0.080730,0.376410,-0.512184
1643,13.691667,0.080907,0.376273,-0.512149
1644,13.700000,0.081055,0.376224,-0.512127
1645,13.708333,0.081119,0.376263,-0.512162
1646,13.716667,0.080991,0.376310,-0.512231
1647,13.725000,0.080832,0.376356,-0.512269
1648,13.733333,0.080690,0.376350,-0.512234
1649,13.741667,0.080463,0.376564,-0.512152
1650,13.750000,0.080419,0.376568,-0.512130
1651,13.758333,0.080416,0.376569,-0.512130
1652,13.766667,0.080451,0.376559,-0.512138
1653,13.775000,0.080488,0.376547,-0.512141
1654,13.783333,0.080515,0.376535,-0.512148
1655,13.791667,0.080505,0.376541,-0.512148
1656,13.800000,0.080495,0.376542,-0.512150
1657,13.808333,0.080508,0.376542,-0.512143
1658,13.816667,0.080509,0.376540,-0.512147
1659,13.825000,0.080509,0.376541,-0.512148
1660,13.833333,0.080507,0.376539,-0.512146
1661,13.841667,0.080508,0.376538,-0.512151
1662,13.850000,0.080507,0.376540,-0.512148
1663,13.858333,0.080504,0.376545,-0.512143
1664,13.866667,0.080504,0.376542,-0.512146
1665,13.875000,0.080511,0.376536,-0.512145
1666,13.883333,0.080506,0.376544,-0.512146
1667,13.891667,0.080649,0.376327,-0.512198
1668,13.900000,0.080510,0.376539,-0.512147
1669,13.908333,0.080509,0.376539,-0.512144
1670,13.916667,0.080506,0.376545,-0.512142
1671,13.925000,0.080506,0.376539,-0.512149
1672,13.933333,0.080506,0.376542,-0.512151
1673,13.941667,0.080503,0.376540,-0.512146
1674,13.950000,0.080500,0.376543,-0.512148
1675,13.958333,0.080499,0.376542,-0.512149
1676,13.966667,0.080653,0.376327,-0.512198
1677,13.975000,0.080654,0.376334,-0.512193
1678,13.983333,0.080656,0.376317,-0.512199
1679,13.991667,0.080506,0.376536,-0.512153
1680,14.000000,0.080507,0.376539,-0.512148
1681,14.008333,0.080516,0.376531,-0.512151
1682,14.016667,0.080511,0.376547,-0.512147
1683,14.025000,0.080506,0.376544,-0.512145
1684,14.033333,0.080503,0.376546,-0.512147
1685,14.041667,0.080510,0.376538,-0.512152
1686,14.050000,0.080514,0.376537,-0.512149
1687,14.058333,0.080652,0.376322,-0.512197
1688,14.066667,0.080511,0.376535,-0.512150
1689,14.075000,0.080511,0.376537,-0.512149
1690,14.083333,0.080510,0.376538,-0.512150
1691,14.091667,0.080515,0.376537,-0.512148
1692,14.100000,0.080655,0.376320,-0.512195
1693,14.108333,0.080514,0.376538,-0.512148
1694,14.116667,0.080512,0.376539,-0.512150
1695,14.125000,0.080513,0.376539,-0.512148
1696,14.133333,0.080653,0.376322,-0.512202
1697,14.141667,0.080651,0.376328,-0.512193
1698,14.150000,0.080508,0.376536,-0.512148
1699,14.158333,0.080515,0.376539,-0.512146
1700,14.166667,0.080517,0.376536,-0.512148
1701,14.175000,0.080510,0.376538,-0.512152
1702,14.183333,0.080505,0.376541,-0.512150
1703,14.191667,0.080513,0.376538,-0.512147
1704,14.200000,0.080515,0.376536,-0.512147
1705,14.208333,0.080515,0.376535,-0.512151
1706,14.216667,0.080516,0.376531,-0.512151
1707,14.225000,0.080514,0.376534,-0.512149
1708,14.233333,0.080655,0.376324,-0.512199
1709,14.241667,0.080513,0.376539,-0.512148
1710,14.250000,0.080658,0.376320,-0.512200
1711,14.258333,0.080516,0.376531,-0.512151
1712,14.266667,0.080512,0.376540,-0.512148
1713,14.275000,0.080519,0.376526,-0.512157
1714,14.283333,0.080656,0.376323,-0.512200
1715,14.291667,0.080521,0.376526,-0.512155
