Format Version,1.23,Take Name,BeigeRubber_240610_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-06-10 10.59.57.471 AM,Capture Start Frame,478067,Total Frames in Take,14824,Total Exported Frames,14824,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5198,43.316667,21.472462,-19.431221,9.151666,-0.187583,0.149380,-0.144625,0.000835,-0.050755,-0.056242,-0.037863,0.748534,0.042138,0.044624,0.027206,0.357716,0.008617,0.011618,0.010657,0.528546,-0.213105,0.109014,-0.213878,-0.165120,0.181205,-0.090018,-0.186188,0.155503,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,43.325000,21.467127,-19.441330,9.141758,-0.187587,0.149369,-0.144627,0.000832,-0.050755,-0.056242,-0.037863,0.745849,0.042138,0.044624,0.027206,0.362085,0.008617,0.011618,0.010657,0.522542,-0.213126,0.108992,-0.213882,-0.165123,0.181193,-0.090012,-0.186183,0.155499,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,43.333333,21.522371,-19.363859,9.204396,-0.187590,0.149372,-0.144628,0.000834,-0.050755,-0.056242,-0.037863,0.748529,0.042138,0.044624,0.027206,0.362058,0.008617,0.011618,0.010657,0.525493,-0.213121,0.109005,-0.213884,-0.165125,0.181195,-0.090020,-0.186184,0.155499,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,43.341667,21.516209,-19.363892,9.204336,-0.187596,0.149366,-0.144626,0.000834,-0.050755,-0.056242,-0.037863,0.749657,0.042138,0.044624,0.027206,0.358139,0.008617,0.011618,0.010657,0.526258,-0.213130,0.108988,-0.213877,-0.165139,0.181185,-0.090012,-0.186188,0.155498,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,43.350000,21.456573,-19.441082,9.135319,-0.187591,0.149373,-0.144625,0.000833,-0.050755,-0.056242,-0.037863,0.749657,0.042138,0.044624,0.027206,0.358139,0.008617,0.011618,0.010657,0.526258,-0.213129,0.108996,-0.213873,-0.165125,0.181198,-0.090018,-0.186179,0.155502,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,43.358333,21.416674,-19.523821,9.083198,-0.187589,0.149377,-0.144626,0.000835,-0.050755,-0.056242,-0.037863,0.748583,0.042138,0.044624,0.027206,0.360561,0.008617,0.011618,0.010657,0.525535,-0.213115,0.109006,-0.213884,-0.165123,0.181203,-0.090012,-0.186186,0.155498,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,43.366667,21.372805,-19.572828,9.031682,-0.187585,0.149370,-0.144626,0.000833,-0.050755,-0.056242,-0.037863,0.747784,0.042138,0.044624,0.027206,0.363112,0.008617,0.011618,0.010657,0.523344,-0.213119,0.109002,-0.213879,-0.165122,0.181195,-0.090018,-0.186181,0.155495,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,43.375000,21.331673,-19.627472,8.990729,-0.187582,0.149373,-0.144631,0.000833,-0.050755,-0.056242,-0.037863,0.748348,0.042138,0.044624,0.027206,0.359856,0.008617,0.011618,0.010657,0.524096,-0.213116,0.108999,-0.213887,-0.165128,0.181192,-0.090018,-0.186179,0.155506,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,43.383333,21.212212,-19.785786,8.852752,-0.187589,0.149370,-0.144626,0.000832,-0.050755,-0.056242,-0.037863,0.748348,0.042138,0.044624,0.027206,0.359856,0.008617,0.011618,0.010657,0.524096,-0.213138,0.108981,-0.213871,-0.165122,0.181194,-0.090014,-0.186172,0.155512,-0.128259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,43.391667,21.422886,-19.498390,9.094755,-0.187590,0.149372,-0.144623,0.000833,-0.050755,-0.056242,-0.037863,0.750810,0.042138,0.044624,0.027206,0.360716,0.008617,0.011618,0.010657,0.527371,-0.213130,0.108991,-0.213871,-0.165126,0.181195,-0.090007,-0.186175,0.155504,-0.128255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,43.400000,21.250631,-19.740072,8.898489,-0.187580,0.149376,-0.144625,0.000833,-0.050755,-0.056242,-0.037863,0.748229,0.042138,0.044624,0.027206,0.362911,0.008617,0.011618,0.010657,0.525004,-0.213110,0.108996,-0.213876,-0.165114,0.181200,-0.090017,-0.186176,0.155516,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,43.408333,21.520599,-19.359127,9.206046,-0.187587,0.149369,-0.144624,0.000832,-0.050755,-0.056242,-0.037863,0.748229,0.042138,0.044624,0.027206,0.362911,0.008617,0.011618,0.010657,0.525004,-0.213125,0.108992,-0.213875,-0.165116,0.181198,-0.090021,-0.186172,0.155508,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,43.416667,21.456575,-19.473988,9.123297,-0.187582,0.149370,-0.144628,0.000830,-0.050755,-0.056242,-0.037863,0.750255,0.042138,0.044624,0.027206,0.363423,0.008617,0.011618,0.010657,0.529144,-0.213109,0.109000,-0.213890,-0.165108,0.181198,-0.090019,-0.186183,0.155504,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,43.425000,21.495836,-19.386036,9.180620,-0.187587,0.149375,-0.144623,0.000830,-0.050755,-0.056242,-0.037863,0.751186,0.042138,0.044624,0.027206,0.363108,0.008617,0.011618,0.010657,0.528495,-0.213132,0.108991,-0.213870,-0.165114,0.181209,-0.090019,-0.186172,0.155512,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,43.433333,21.370306,-19.590767,9.027543,-0.187586,0.149373,-0.144624,0.000833,-0.050755,-0.056242,-0.037863,0.749700,0.042138,0.044624,0.027206,0.362696,0.008617,0.011618,0.010657,0.528328,-0.213113,0.109003,-0.213883,-0.165125,0.181188,-0.090012,-0.186168,0.155509,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,43.441667,21.528872,-19.342655,9.220318,-0.187586,0.149369,-0.144624,0.000836,-0.050755,-0.056242,-0.037863,0.749700,0.042138,0.044624,0.027206,0.362696,0.008617,0.011618,0.010657,0.528328,-0.213122,0.108992,-0.213874,-0.165121,0.181198,-0.090013,-0.186183,0.155492,-0.128247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,43.450000,20.325279,-21.009020,7.830518,-0.187595,0.149378,-0.144627,0.000841,-0.050755,-0.056242,-0.037863,0.749108,0.042138,0.044624,0.027206,0.360617,0.008617,0.011618,0.010657,0.524099,-0.213130,0.108989,-0.213876,-0.165123,0.181194,-0.090017,-0.186180,0.155502,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,43.458333,21.508635,-19.381918,9.192986,-0.187589,0.149367,-0.144623,0.000833,-0.050755,-0.056242,-0.037863,0.750065,0.042138,0.044624,0.027206,0.366248,0.008617,0.011618,0.010657,0.524683,-0.213121,0.108991,-0.213876,-0.165114,0.181206,-0.090019,-0.186187,0.155493,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,43.466667,21.443335,-19.458757,9.123852,-0.187591,0.149369,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.749046,0.042138,0.044624,0.027206,0.360248,0.008617,0.011618,0.010657,0.528873,-0.213127,0.108986,-0.213866,-0.165127,0.181194,-0.090014,-0.186176,0.155511,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,43.475000,21.504711,-19.389299,9.189158,-0.187590,0.149364,-0.144624,0.000832,-0.050755,-0.056242,-0.037863,0.749046,0.042138,0.044624,0.027206,0.360248,0.008617,0.011618,0.010657,0.528873,-0.213130,0.108976,-0.213879,-0.165126,0.181189,-0.090015,-0.186172,0.155510,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,43.483333,21.512661,-19.372292,9.196468,-0.187591,0.149366,-0.144620,0.000833,-0.050755,-0.056242,-0.037863,0.753894,0.042138,0.044624,0.027206,0.362262,0.008617,0.011618,0.010657,0.531046,-0.213127,0.108992,-0.213874,-0.165123,0.181192,-0.090014,-0.186183,0.155498,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,43.491667,21.362997,-19.599276,9.018947,-0.187589,0.149375,-0.144626,0.000838,-0.050755,-0.056242,-0.037863,0.747371,0.042138,0.044624,0.027206,0.364984,0.008617,0.011618,0.010657,0.523157,-0.213107,0.109006,-0.213879,-0.165118,0.181195,-0.090018,-0.186189,0.155499,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,43.500000,21.511354,-19.368402,9.199061,-0.187591,0.149370,-0.144627,0.000831,-0.050755,-0.056242,-0.037863,0.750537,0.042138,0.044624,0.027206,0.360630,0.008617,0.011618,0.010657,0.530277,-0.213129,0.108988,-0.213876,-0.165126,0.181196,-0.090017,-0.186172,0.155512,-0.128259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,43.508333,21.478733,-19.419386,9.159877,-0.187591,0.149366,-0.144621,0.000833,-0.050755,-0.056242,-0.037863,0.750537,0.042138,0.044624,0.027206,0.360630,0.008617,0.011618,0.010657,0.530277,-0.213121,0.108992,-0.213870,-0.165124,0.181189,-0.090019,-0.186178,0.155505,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,43.516667,21.500723,-19.398592,9.181680,-0.187585,0.149369,-0.144627,0.000833,-0.050755,-0.056242,-0.037863,0.749146,0.042138,0.044624,0.027206,0.360013,0.008617,0.011618,0.010657,0.526886,-0.213112,0.108997,-0.213880,-0.165129,0.181186,-0.090013,-0.186181,0.155504,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,43.525000,21.523979,-19.360041,9.210546,-0.187587,0.149369,-0.144628,0.000833,-0.050755,-0.056242,-0.037863,0.751488,0.042138,0.044624,0.027206,0.358858,0.008617,0.011618,0.010657,0.527639,-0.213123,0.108990,-0.213880,-0.165127,0.181189,-0.090008,-0.186176,0.155503,-0.128258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,43.533333,21.120123,-19.927223,8.750068,-0.187587,0.149373,-0.144625,0.000837,-0.050755,-0.056242,-0.037863,0.751488,0.042138,0.044624,0.027206,0.358858,0.008617,0.011618,0.010657,0.527639,-0.213118,0.109005,-0.213882,-0.165129,0.181188,-0.090014,-0.186188,0.155496,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,43.541667,21.538485,-19.342253,9.225478,-0.187592,0.149368,-0.144624,0.000835,-0.050755,-0.056242,-0.037863,0.746162,0.042138,0.044624,0.027206,0.362039,0.008617,0.011618,0.010657,0.520203,-0.213118,0.109004,-0.213879,-0.165128,0.181192,-0.090016,-0.186184,0.155493,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,43.550000,21.497120,-19.398209,9.177546,-0.187590,0.149361,-0.144618,0.000830,-0.050755,-0.056242,-0.037863,0.749673,0.042138,0.044624,0.027206,0.364813,0.008617,0.011618,0.010657,0.529454,-0.213123,0.108987,-0.213869,-0.165120,0.181192,-0.090015,-0.186174,0.155500,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,43.558333,21.291901,-19.687054,8.945930,-0.187588,0.149371,-0.144627,0.000833,-0.050755,-0.056242,-0.037863,0.750479,0.042138,0.044624,0.027206,0.363526,0.008617,0.011618,0.010657,0.527288,-0.213122,0.108987,-0.213875,-0.165123,0.181196,-0.090017,-0.186174,0.155510,-0.128259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,43.566667,21.299719,-19.679855,8.953699,-0.187599,0.149364,-0.144622,0.000834,-0.050755,-0.056242,-0.037863,0.750479,0.042138,0.044624,0.027206,0.363526,0.008617,0.011618,0.010657,0.527288,-0.213123,0.108997,-0.213880,-0.165132,0.181188,-0.090015,-0.186196,0.155491,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,43.575000,21.508139,-19.381224,9.192592,-0.187598,0.149367,-0.144623,0.000832,-0.050755,-0.056242,-0.037863,0.746590,0.042138,0.044624,0.027206,0.364052,0.008617,0.011618,0.010657,0.523085,-0.213132,0.108989,-0.213879,-0.165128,0.181200,-0.090016,-0.186188,0.155502,-0.128251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,43.583333,21.391407,-19.557426,9.053729,-0.187587,0.149372,-0.144626,0.000834,-0.050755,-0.056242,-0.037863,0.749554,0.042138,0.044624,0.027206,0.362996,0.008617,0.011618,0.010657,0.529188,-0.213116,0.109001,-0.213879,-0.165127,0.181193,-0.090014,-0.186168,0.155509,-0.128261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,43.591667,21.556408,-19.306746,9.250941,-0.187597,0.149360,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.748031,0.042138,0.044624,0.027206,0.360173,0.008617,0.011618,0.010657,0.526637,-0.213126,0.108987,-0.213871,-0.165136,0.181183,-0.090013,-0.186192,0.155493,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,43.600000,21.321758,-19.641260,8.978092,-0.187586,0.149364,-0.144627,0.000833,-0.050755,-0.056242,-0.037863,0.748031,0.042138,0.044624,0.027206,0.360173,0.008617,0.011618,0.010657,0.526637,-0.213116,0.108988,-0.213881,-0.165127,0.181188,-0.090018,-0.186187,0.155493,-0.128246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,43.608333,21.442543,-19.479845,9.115269,-0.187598,0.149365,-0.144621,0.000835,-0.050755,-0.056242,-0.037863,0.747678,0.042138,0.044624,0.027206,0.361989,0.008617,0.011618,0.010657,0.522642,-0.213124,0.108992,-0.213876,-0.165132,0.181188,-0.090017,-0.186192,0.155499,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,43.616667,21.356264,-19.588610,9.016421,-0.187589,0.149369,-0.144626,0.000836,-0.050755,-0.056242,-0.037863,0.747438,0.042138,0.044624,0.027206,0.361218,0.008617,0.011618,0.010657,0.522193,-0.213125,0.108997,-0.213878,-0.165124,0.181190,-0.090016,-0.186193,0.155497,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,43.625000,21.490986,-19.414482,9.166838,-0.187593,0.149363,-0.144622,0.000835,-0.050755,-0.056242,-0.037863,0.746191,0.042138,0.044624,0.027206,0.362198,0.008617,0.011618,0.010657,0.526889,-0.213115,0.109005,-0.213878,-0.165135,0.181180,-0.090018,-0.186182,0.155492,-0.128244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,43.633333,21.455572,-19.463722,9.127370,-0.187591,0.149364,-0.144625,0.000829,-0.050755,-0.056242,-0.037863,0.746191,0.042138,0.044624,0.027206,0.362198,0.008617,0.011618,0.010657,0.526889,-0.213130,0.108983,-0.213881,-0.165124,0.181192,-0.090015,-0.186175,0.155511,-0.128259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,43.641667,21.191578,-19.825819,8.826137,-0.187590,0.149372,-0.144629,0.000835,-0.050755,-0.056242,-0.037863,0.749860,0.042138,0.044624,0.027206,0.365834,0.008617,0.011618,0.010657,0.520664,-0.213123,0.108986,-0.213878,-0.165111,0.181201,-0.090017,-0.186193,0.155497,-0.128254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,43.650000,21.465839,-19.447813,9.136562,-0.187585,0.149367,-0.144624,0.000832,-0.050755,-0.056242,-0.037863,0.748730,0.042138,0.044624,0.027206,0.361352,0.008617,0.011618,0.010657,0.529335,-0.213116,0.109001,-0.213879,-0.165123,0.181183,-0.090014,-0.186171,0.155509,-0.128255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,43.658333,21.547625,-19.329025,9.235080,-0.187594,0.149366,-0.144625,0.000832,-0.050755,-0.056242,-0.037863,0.748730,0.042138,0.044624,0.027206,0.361352,0.008617,0.011618,0.010657,0.529335,-0.213136,0.108984,-0.213882,-0.165134,0.181187,-0.090011,-0.186177,0.155503,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,43.666667,21.510784,-19.382572,9.194034,-0.187591,0.149365,-0.144625,0.000830,-0.050755,-0.056242,-0.037863,0.753590,0.042138,0.044624,0.027206,0.360310,0.008617,0.011618,0.010657,0.529392,-0.213119,0.108990,-0.213882,-0.165124,0.181195,-0.090020,-0.186184,0.155504,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,43.675000,21.487597,-19.414810,9.165435,-0.187591,0.149365,-0.144621,0.000829,-0.050755,-0.056242,-0.037863,0.750412,0.042138,0.044624,0.027206,0.364903,0.008617,0.011618,0.010657,0.526627,-0.213124,0.108990,-0.213875,-0.165118,0.181193,-0.090018,-0.186187,0.155501,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,43.683333,21.269186,-19.720163,8.921702,-0.187586,0.149371,-0.144625,0.000829,-0.050755,-0.056242,-0.037863,0.750794,0.042138,0.044624,0.027206,0.362358,0.008617,0.011618,0.010657,0.528704,-0.213127,0.108993,-0.213874,-0.165126,0.181192,-0.090014,-0.186166,0.155511,-0.128264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,43.691667,21.525074,-19.363810,9.209675,-0.187589,0.149367,-0.144625,0.000831,-0.050755,-0.056242,-0.037863,0.750794,0.042138,0.044624,0.027206,0.362358,0.008617,0.011618,0.010657,0.528704,-0.213125,0.108986,-0.213880,-0.165118,0.181199,-0.090022,-0.186182,0.155503,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,43.700000,21.532295,-19.346333,9.220381,-0.187587,0.149371,-0.144626,0.000832,-0.050755,-0.056242,-0.037863,0.752537,0.042138,0.044624,0.027206,0.365343,0.008617,0.011618,0.010657,0.527517,-0.213119,0.108996,-0.213881,-0.165126,0.181196,-0.090012,-0.186188,0.155499,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,43.708333,21.332785,-19.646910,8.985409,-0.187590,0.149366,-0.144623,0.000836,-0.050755,-0.056242,-0.037863,0.750144,0.042138,0.044624,0.027206,0.365897,0.008617,0.011618,0.010657,0.522712,-0.213114,0.108992,-0.213883,-0.165123,0.181190,-0.090013,-0.186193,0.155491,-0.128245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,43.716667,21.416555,-19.497280,9.095143,-0.187599,0.149365,-0.144623,0.000831,-0.050755,-0.056242,-0.037863,0.749677,0.042138,0.044624,0.027206,0.360456,0.008617,0.011618,0.010657,0.528185,-0.213135,0.108979,-0.213870,-0.165134,0.181190,-0.090016,-0.186188,0.155509,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,43.725000,21.513496,-19.375080,9.197037,-0.187594,0.149369,-0.144626,0.000830,-0.050755,-0.056242,-0.037863,0.749677,0.042138,0.044624,0.027206,0.360456,0.008617,0.011618,0.010657,0.528185,-0.213127,0.108995,-0.213881,-0.165140,0.181189,-0.090016,-0.186178,0.155509,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,43.733333,21.507847,-19.391712,9.187308,-0.187589,0.149364,-0.144623,0.000833,-0.050755,-0.056242,-0.037863,0.749819,0.042138,0.044624,0.027206,0.359905,0.008617,0.011618,0.010657,0.529466,-0.213115,0.108996,-0.213882,-0.165112,0.181197,-0.090017,-0.186192,0.155493,-0.128248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,43.741667,21.483984,-19.425842,9.160366,-0.187591,0.149364,-0.144624,0.000832,-0.050755,-0.056242,-0.037863,0.749844,0.042138,0.044624,0.027206,0.365593,0.008617,0.011618,0.010657,0.526552,-0.213119,0.108992,-0.213882,-0.165119,0.181193,-0.090018,-0.186185,0.155496,-0.128250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,43.750000,21.409491,-19.523411,9.078163,-0.187594,0.149366,-0.144621,0.000832,-0.050755,-0.056242,-0.037863,0.747526,0.042138,0.044624,0.027206,0.360662,0.008617,0.011618,0.010657,0.527118,-0.213120,0.108996,-0.213873,-0.165135,0.181183,-0.090010,-0.186183,0.155501,-0.128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,43.758333,21.489389,-19.408422,9.167436,-0.187593,0.149369,-0.144625,0.000832,-0.050755,-0.056242,-0.037863,0.747526,0.042138,0.044624,0.027206,0.360662,0.008617,0.011618,0.010657,0.527118,-0.213133,0.108992,-0.213877,-0.165134,0.181184,-0.090013,-0.186172,0.155508,-0.128253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,43.766667,21.486166,-19.417469,9.164904,-0.187585,0.149373,-0.144626,0.000832,-0.050755,-0.056242,-0.037863,0.750649,0.042138,0.044624,0.027206,0.359711,0.008617,0.011618,0.010657,0.528693,-0.213119,0.108998,-0.213880,-0.165128,0.181192,-0.090008,-0.186171,0.155509,-0.128257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,43.775000,21.286728,-19.685640,8.938211,-0.187583,0.149371,-0.144625,0.000834,-0.050755,-0.056242,-0.037863,0.747834,0.042138,0.044624,0.027206,0.360369,0.008617,0.011618,0.010657,0.523992,-0.213119,0.108996,-0.213876,-0.165123,0.181190,-0.090014,-0.186179,0.155504,-0.128249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,43.783333,21.468464,-19.439880,9.142110,-0.187594,0.149364,-0.144621,0.000833,-0.050755,-0.056242,-0.037863,0.747834,0.042138,0.044624,0.027206,0.360369,0.008617,0.011618,0.010657,0.523992,-0.213127,0.108993,-0.213877,-0.165125,0.181186,-0.090013,-0.186187,0.155498,-0.128247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
