Format Version,1.23,Take Name,BeigeRubber_240610_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-06-10 10.55.03.015 AM,Capture Start Frame,442731,Total Frames in Take,2249,Total Exported Frames,2249,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1772,14.766667,20.798544,-18.252251,1.234419,-0.248560,0.143899,-0.289897,0.000533,-0.050755,-0.056242,-0.037863,0.935870,0.042138,0.044624,0.027206,0.812777,0.008617,0.011618,0.010657,0.770044,-0.283775,0.108602,-0.358115,-0.217553,0.173161,-0.237122,-0.244366,0.149920,-0.274458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,14.775000,20.761484,-18.289509,1.198007,-0.248559,0.143904,-0.289897,0.000537,-0.050755,-0.056242,-0.037863,0.935600,0.042138,0.044624,0.027206,0.810293,0.008617,0.011618,0.010657,0.766705,-0.283769,0.108611,-0.358111,-0.217542,0.173173,-0.237124,-0.244379,0.149916,-0.274461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,14.783333,20.759277,-18.297176,1.194441,-0.248565,0.143894,-0.289894,0.000535,-0.050755,-0.056242,-0.037863,0.935600,0.042138,0.044624,0.027206,0.810293,0.008617,0.011618,0.010657,0.766705,-0.283761,0.108613,-0.358112,-0.217563,0.173149,-0.237118,-0.244383,0.149910,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,14.791667,20.783436,-18.262529,1.218830,-0.248558,0.143904,-0.289891,0.000535,-0.050755,-0.056242,-0.037863,0.935734,0.042138,0.044624,0.027206,0.814178,0.008617,0.011618,0.010657,0.767762,-0.283765,0.108619,-0.358105,-0.217544,0.173169,-0.237123,-0.244378,0.149914,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,14.800000,20.776329,-18.272552,1.213902,-0.248563,0.143901,-0.289893,0.000534,-0.050755,-0.056242,-0.037863,0.936020,0.042138,0.044624,0.027206,0.811445,0.008617,0.011618,0.010657,0.768348,-0.283775,0.108605,-0.358109,-0.217549,0.173169,-0.237122,-0.244378,0.149916,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,14.808333,20.776775,-18.272432,1.210560,-0.248563,0.143898,-0.289889,0.000534,-0.050755,-0.056242,-0.037863,0.935829,0.042138,0.044624,0.027206,0.814641,0.008617,0.011618,0.010657,0.769095,-0.283771,0.108612,-0.358104,-0.217558,0.173152,-0.237117,-0.244373,0.149917,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,14.816667,20.772385,-18.279163,1.206889,-0.248564,0.143897,-0.289889,0.000534,-0.050755,-0.056242,-0.037863,0.935829,0.042138,0.044624,0.027206,0.814641,0.008617,0.011618,0.010657,0.769095,-0.283777,0.108604,-0.358105,-0.217555,0.173157,-0.237115,-0.244374,0.149917,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,14.825000,20.730495,-18.325346,1.167212,-0.248555,0.143904,-0.289891,0.000533,-0.050755,-0.056242,-0.037863,0.935803,0.042138,0.044624,0.027206,0.812969,0.008617,0.011618,0.010657,0.769189,-0.283760,0.108612,-0.358109,-0.217545,0.173165,-0.237119,-0.244373,0.149923,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,14.833333,20.760309,-18.291855,1.197344,-0.248562,0.143898,-0.289891,0.000534,-0.050755,-0.056242,-0.037863,0.936278,0.042138,0.044624,0.027206,0.812305,0.008617,0.011618,0.010657,0.768312,-0.283767,0.108608,-0.358109,-0.217551,0.173163,-0.237121,-0.244381,0.149913,-0.274449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,14.841667,20.783936,-18.261011,1.222066,-0.248558,0.143906,-0.289894,0.000533,-0.050755,-0.056242,-0.037863,0.936114,0.042138,0.044624,0.027206,0.813101,0.008617,0.011618,0.010657,0.769686,-0.283772,0.108609,-0.358109,-0.217548,0.173170,-0.237126,-0.244368,0.149926,-0.274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,14.850000,20.789970,-18.255825,1.227044,-0.248553,0.143907,-0.289895,0.000535,-0.050755,-0.056242,-0.037863,0.936114,0.042138,0.044624,0.027206,0.813101,0.008617,0.011618,0.010657,0.769686,-0.283770,0.108610,-0.358109,-0.217540,0.173173,-0.237125,-0.244361,0.149928,-0.274455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,14.858333,20.776703,-18.272154,1.213443,-0.248559,0.143904,-0.289890,0.000537,-0.050755,-0.056242,-0.037863,0.936046,0.042138,0.044624,0.027206,0.812218,0.008617,0.011618,0.010657,0.769809,-0.283761,0.108619,-0.358105,-0.217552,0.173165,-0.237119,-0.244376,0.149918,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,14.866667,20.777830,-18.271812,1.217236,-0.248555,0.143907,-0.289893,0.000539,-0.050755,-0.056242,-0.037863,0.935530,0.042138,0.044624,0.027206,0.810531,0.008617,0.011618,0.010657,0.766965,-0.283763,0.108610,-0.358108,-0.217542,0.173178,-0.237119,-0.244371,0.149921,-0.274460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,14.875000,20.783831,-18.255537,1.221519,-0.248550,0.143910,-0.289894,0.000533,-0.050755,-0.056242,-0.037863,0.936256,0.042138,0.044624,0.027206,0.813516,0.008617,0.011618,0.010657,0.770108,-0.283769,0.108612,-0.358105,-0.217537,0.173174,-0.237128,-0.244357,0.149931,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,14.883333,20.867256,-18.172619,1.306039,-0.248555,0.143907,-0.289893,0.000538,-0.050755,-0.056242,-0.037863,0.936256,0.042138,0.044624,0.027206,0.813516,0.008617,0.011618,0.010657,0.770108,-0.283770,0.108613,-0.358107,-0.217544,0.173179,-0.237121,-0.244364,0.149917,-0.274455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,14.891667,20.723719,-18.329348,1.159876,-0.248557,0.143908,-0.289889,0.000536,-0.050755,-0.056242,-0.037863,0.935767,0.042138,0.044624,0.027206,0.812572,0.008617,0.011618,0.010657,0.768233,-0.283768,0.108613,-0.358103,-0.217546,0.173168,-0.237115,-0.244373,0.149929,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,14.900000,20.769030,-18.282101,1.204239,-0.248559,0.143907,-0.289891,0.000535,-0.050755,-0.056242,-0.037863,0.935814,0.042138,0.044624,0.027206,0.813215,0.008617,0.011618,0.010657,0.769034,-0.283771,0.108613,-0.358107,-0.217551,0.173166,-0.237118,-0.244370,0.149926,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,14.908333,20.819656,-18.223402,1.255652,-0.248552,0.143908,-0.289891,0.000537,-0.050755,-0.056242,-0.037863,0.935814,0.042138,0.044624,0.027206,0.813215,0.008617,0.011618,0.010657,0.769034,-0.283763,0.108620,-0.358105,-0.217540,0.173174,-0.237121,-0.244366,0.149919,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,14.916667,20.799578,-18.250963,1.232830,-0.248549,0.143911,-0.289891,0.000538,-0.050755,-0.056242,-0.037863,0.935848,0.042138,0.044624,0.027206,0.812628,0.008617,0.011618,0.010657,0.767892,-0.283754,0.108629,-0.358108,-0.217541,0.173171,-0.237118,-0.244366,0.149922,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,14.925000,20.764551,-18.271393,1.205234,-0.248554,0.143899,-0.289885,0.000534,-0.050755,-0.056242,-0.037863,0.936214,0.042138,0.044624,0.027206,0.811851,0.008617,0.011618,0.010657,0.768490,-0.283774,0.108597,-0.358093,-0.217533,0.173170,-0.237122,-0.244369,0.149915,-0.274444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,14.933333,20.809614,-18.241880,1.240311,-0.248554,0.143906,-0.289891,0.000537,-0.050755,-0.056242,-0.037863,0.935343,0.042138,0.044624,0.027206,0.813520,0.008617,0.011618,0.010657,0.769714,-0.283772,0.108616,-0.358108,-0.217549,0.173161,-0.237113,-0.244357,0.149927,-0.274457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,14.941667,20.797661,-18.245893,1.235286,-0.248556,0.143905,-0.289891,0.000535,-0.050755,-0.056242,-0.037863,0.935343,0.042138,0.044624,0.027206,0.813520,0.008617,0.011618,0.010657,0.769714,-0.283765,0.108616,-0.358103,-0.217560,0.173157,-0.237120,-0.244356,0.149931,-0.274457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,14.950000,20.746826,-18.303644,1.183209,-0.248555,0.143909,-0.289892,0.000534,-0.050755,-0.056242,-0.037863,0.935407,0.042138,0.044624,0.027206,0.816621,0.008617,0.011618,0.010657,0.770558,-0.283763,0.108617,-0.358107,-0.217545,0.173169,-0.237121,-0.244371,0.149927,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,14.958333,20.758234,-18.292452,1.196778,-0.248548,0.143907,-0.289897,0.000534,-0.050755,-0.056242,-0.037863,0.936182,0.042138,0.044624,0.027206,0.813195,0.008617,0.011618,0.010657,0.769075,-0.283754,0.108613,-0.358113,-0.217540,0.173169,-0.237126,-0.244362,0.149926,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,14.966667,20.766600,-18.270247,1.208044,-0.248551,0.143906,-0.289893,0.000533,-0.050755,-0.056242,-0.037863,0.936161,0.042138,0.044624,0.027206,0.813848,0.008617,0.011618,0.010657,0.769337,-0.283762,0.108611,-0.358102,-0.217538,0.173172,-0.237131,-0.244363,0.149926,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,14.975000,20.750479,-18.304340,1.186744,-0.248550,0.143906,-0.289893,0.000534,-0.050755,-0.056242,-0.037863,0.936161,0.042138,0.044624,0.027206,0.813848,0.008617,0.011618,0.010657,0.769337,-0.283761,0.108610,-0.358110,-0.217544,0.173166,-0.237118,-0.244359,0.149931,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,14.983333,20.800951,-18.245380,1.237240,-0.248552,0.143906,-0.289889,0.000537,-0.050755,-0.056242,-0.037863,0.935916,0.042138,0.044624,0.027206,0.812955,0.008617,0.011618,0.010657,0.769894,-0.283759,0.108618,-0.358104,-0.217539,0.173171,-0.237119,-0.244370,0.149915,-0.274448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,14.991667,20.780005,-18.269478,1.215942,-0.248553,0.143905,-0.289892,0.000535,-0.050755,-0.056242,-0.037863,0.935782,0.042138,0.044624,0.027206,0.814707,0.008617,0.011618,0.010657,0.769189,-0.283758,0.108618,-0.358108,-0.217550,0.173161,-0.237120,-0.244363,0.149924,-0.274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,15.000000,20.760424,-18.284979,1.199087,-0.248546,0.143908,-0.289894,0.000537,-0.050755,-0.056242,-0.037863,0.935381,0.042138,0.044624,0.027206,0.814208,0.008617,0.011618,0.010657,0.769788,-0.283759,0.108611,-0.358104,-0.217542,0.173166,-0.237120,-0.244348,0.149936,-0.274463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,15.008333,20.752617,-18.303429,1.182304,-0.248550,0.143905,-0.289890,0.000536,-0.050755,-0.056242,-0.037863,0.935381,0.042138,0.044624,0.027206,0.814208,0.008617,0.011618,0.010657,0.769788,-0.283756,0.108624,-0.358108,-0.217542,0.173156,-0.237116,-0.244364,0.149923,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,15.016667,20.783634,-18.264437,1.219398,-0.248550,0.143907,-0.289891,0.000535,-0.050755,-0.056242,-0.037863,0.935923,0.042138,0.044624,0.027206,0.813277,0.008617,0.011618,0.010657,0.769673,-0.283765,0.108612,-0.358106,-0.217541,0.173168,-0.237119,-0.244358,0.149927,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,15.025000,20.759733,-18.293003,1.194655,-0.248556,0.143901,-0.289889,0.000534,-0.050755,-0.056242,-0.037863,0.936144,0.042138,0.044624,0.027206,0.812229,0.008617,0.011618,0.010657,0.768992,-0.283768,0.108606,-0.358107,-0.217544,0.173163,-0.237117,-0.244371,0.149918,-0.274448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,15.033333,20.703222,-18.351570,1.136257,-0.248551,0.143905,-0.289892,0.000534,-0.050755,-0.056242,-0.037863,0.936144,0.042138,0.044624,0.027206,0.812229,0.008617,0.011618,0.010657,0.768992,-0.283761,0.108615,-0.358108,-0.217540,0.173159,-0.237120,-0.244362,0.149933,-0.274455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,15.041667,20.780716,-18.270441,1.216210,-0.248554,0.143903,-0.289892,0.000535,-0.050755,-0.056242,-0.037863,0.936244,0.042138,0.044624,0.027206,0.813800,0.008617,0.011618,0.010657,0.769814,-0.283755,0.108619,-0.358110,-0.217542,0.173166,-0.237122,-0.244377,0.149911,-0.274449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,15.050000,20.767868,-18.272066,1.208998,-0.248556,0.143902,-0.289890,0.000534,-0.050755,-0.056242,-0.037863,0.936051,0.042138,0.044624,0.027206,0.814413,0.008617,0.011618,0.010657,0.769847,-0.283767,0.108606,-0.358101,-0.217548,0.173165,-0.237125,-0.244364,0.149925,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,15.058333,20.746492,-18.300426,1.184824,-0.248561,0.143896,-0.289892,0.000536,-0.050755,-0.056242,-0.037863,0.935873,0.042138,0.044624,0.027206,0.811839,0.008617,0.011618,0.010657,0.769033,-0.283777,0.108595,-0.358105,-0.217546,0.173162,-0.237121,-0.244372,0.149918,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,15.066667,20.774576,-18.275349,1.209623,-0.248558,0.143899,-0.289890,0.000532,-0.050755,-0.056242,-0.037863,0.935873,0.042138,0.044624,0.027206,0.811839,0.008617,0.011618,0.010657,0.769033,-0.283765,0.108612,-0.358107,-0.217553,0.173155,-0.237121,-0.244371,0.149917,-0.274448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,15.075000,20.786541,-18.257702,1.224214,-0.248555,0.143900,-0.289895,0.000535,-0.050755,-0.056242,-0.037863,0.936055,0.042138,0.044624,0.027206,0.814585,0.008617,0.011618,0.010657,0.769485,-0.283765,0.108609,-0.358109,-0.217543,0.173166,-0.237127,-0.244372,0.149913,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,15.083333,20.770903,-18.276064,1.208956,-0.248559,0.143896,-0.289889,0.000534,-0.050755,-0.056242,-0.037863,0.936133,0.042138,0.044624,0.027206,0.813767,0.008617,0.011618,0.010657,0.770041,-0.283769,0.108602,-0.358103,-0.217551,0.173158,-0.237120,-0.244368,0.149919,-0.274449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,15.091667,20.790613,-18.260780,1.227189,-0.248562,0.143896,-0.289888,0.000536,-0.050755,-0.056242,-0.037863,0.936034,0.042138,0.044624,0.027206,0.809540,0.008617,0.011618,0.010657,0.768412,-0.283778,0.108596,-0.358107,-0.217542,0.173170,-0.237117,-0.244378,0.149910,-0.274447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,15.100000,20.748440,-18.304430,1.184890,-0.248548,0.143907,-0.289894,0.000534,-0.050755,-0.056242,-0.037863,0.936034,0.042138,0.044624,0.027206,0.809540,0.008617,0.011618,0.010657,0.768412,-0.283761,0.108610,-0.358111,-0.217539,0.173168,-0.237122,-0.244360,0.149929,-0.274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,15.108333,20.785555,-18.264069,1.221215,-0.248550,0.143900,-0.289892,0.000536,-0.050755,-0.056242,-0.037863,0.936125,0.042138,0.044624,0.027206,0.812785,0.008617,0.011618,0.010657,0.769754,-0.283763,0.108607,-0.358108,-0.217541,0.173162,-0.237118,-0.244358,0.149920,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,15.116667,20.767754,-18.274332,1.206707,-0.248560,0.143895,-0.289891,0.000535,-0.050755,-0.056242,-0.037863,0.935844,0.042138,0.044624,0.027206,0.813428,0.008617,0.011618,0.010657,0.770501,-0.283778,0.108595,-0.358102,-0.217550,0.173157,-0.237120,-0.244360,0.149923,-0.274457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,15.125000,20.771906,-18.280077,1.204477,-0.248552,0.143902,-0.289890,0.000536,-0.050755,-0.056242,-0.037863,0.935673,0.042138,0.044624,0.027206,0.813007,0.008617,0.011618,0.010657,0.769765,-0.283767,0.108609,-0.358106,-0.217543,0.173159,-0.237115,-0.244357,0.149925,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,15.133333,20.764791,-18.279497,1.201163,-0.248554,0.143901,-0.289888,0.000534,-0.050755,-0.056242,-0.037863,0.935673,0.042138,0.044624,0.027206,0.813007,0.008617,0.011618,0.010657,0.769765,-0.283767,0.108608,-0.358101,-0.217542,0.173162,-0.237120,-0.244365,0.149921,-0.274449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,15.141667,20.758484,-18.287622,1.195014,-0.248556,0.143901,-0.289891,0.000534,-0.050755,-0.056242,-0.037863,0.935992,0.042138,0.044624,0.027206,0.813172,0.008617,0.011618,0.010657,0.770404,-0.283776,0.108601,-0.358104,-0.217545,0.173163,-0.237120,-0.244361,0.149927,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,15.150000,20.806723,-18.242559,1.245290,-0.248552,0.143904,-0.289894,0.000536,-0.050755,-0.056242,-0.037863,0.935721,0.042138,0.044624,0.027206,0.813280,0.008617,0.011618,0.010657,0.768768,-0.283757,0.108613,-0.358110,-0.217549,0.173167,-0.237119,-0.244362,0.149921,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,15.158333,20.777094,-18.270084,1.212965,-0.248556,0.143900,-0.289893,0.000536,-0.050755,-0.056242,-0.037863,0.935721,0.042138,0.044624,0.027206,0.813280,0.008617,0.011618,0.010657,0.768768,-0.283769,0.108608,-0.358107,-0.217548,0.173160,-0.237121,-0.244365,0.149921,-0.274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,15.166667,20.740808,-18.309477,1.175402,-0.248565,0.143892,-0.289889,0.000533,-0.050755,-0.056242,-0.037863,0.935935,0.042138,0.044624,0.027206,0.813559,0.008617,0.011618,0.010657,0.769483,-0.283773,0.108603,-0.358105,-0.217553,0.173150,-0.237121,-0.244381,0.149910,-0.274447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,15.175000,20.798809,-18.241508,1.238560,-0.248561,0.143896,-0.289885,0.000534,-0.050755,-0.056242,-0.037863,0.936000,0.042138,0.044624,0.027206,0.813602,0.008617,0.011618,0.010657,0.769804,-0.283776,0.108598,-0.358097,-0.217552,0.173161,-0.237118,-0.244368,0.149916,-0.274446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,15.183333,20.804409,-18.243868,1.242692,-0.248546,0.143907,-0.289893,0.000534,-0.050755,-0.056242,-0.037863,0.936072,0.042138,0.044624,0.027206,0.812635,0.008617,0.011618,0.010657,0.768515,-0.283754,0.108613,-0.358110,-0.217538,0.173173,-0.237122,-0.244360,0.149920,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,15.191667,20.790785,-18.251245,1.230980,-0.248559,0.143896,-0.289889,0.000535,-0.050755,-0.056242,-0.037863,0.936072,0.042138,0.044624,0.027206,0.812635,0.008617,0.011618,0.010657,0.768515,-0.283770,0.108600,-0.358102,-0.217542,0.173169,-0.237123,-0.244379,0.149906,-0.274446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,15.200000,20.719542,-18.336647,1.153195,-0.248566,0.143895,-0.289888,0.000536,-0.050755,-0.056242,-0.037863,0.936281,0.042138,0.044624,0.027206,0.811385,0.008617,0.011618,0.010657,0.767609,-0.283772,0.108606,-0.358104,-0.217555,0.173152,-0.237115,-0.244380,0.149918,-0.274451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,15.208333,20.714540,-18.337191,1.148856,-0.248554,0.143904,-0.289892,0.000535,-0.050755,-0.056242,-0.037863,0.936367,0.042138,0.044624,0.027206,0.810639,0.008617,0.011618,0.010657,0.768273,-0.283769,0.108609,-0.358107,-0.217531,0.173170,-0.237123,-0.244373,0.149923,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,15.216667,20.752638,-18.288364,1.192776,-0.248554,0.143901,-0.289889,0.000534,-0.050755,-0.056242,-0.037863,0.935851,0.042138,0.044624,0.027206,0.814975,0.008617,0.011618,0.010657,0.770298,-0.283766,0.108605,-0.358098,-0.217548,0.173160,-0.237121,-0.244358,0.149928,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,15.225000,20.752882,-18.293182,1.190537,-0.248560,0.143897,-0.289892,0.000533,-0.050755,-0.056242,-0.037863,0.935851,0.042138,0.044624,0.027206,0.814975,0.008617,0.011618,0.010657,0.770298,-0.283782,0.108593,-0.358106,-0.217551,0.173157,-0.237122,-0.244363,0.149926,-0.274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,15.233333,20.757549,-18.294693,1.191108,-0.248554,0.143902,-0.289895,0.000535,-0.050755,-0.056242,-0.037863,0.936010,0.042138,0.044624,0.027206,0.813684,0.008617,0.011618,0.010657,0.771293,-0.283767,0.108611,-0.358113,-0.217536,0.173167,-0.237124,-0.244373,0.149916,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,15.241667,20.807182,-18.237972,1.246050,-0.248552,0.143901,-0.289891,0.000533,-0.050755,-0.056242,-0.037863,0.936407,0.042138,0.044624,0.027206,0.811498,0.008617,0.011618,0.010657,0.768208,-0.283763,0.108606,-0.358108,-0.217538,0.173173,-0.237124,-0.244371,0.149911,-0.274446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,15.250000,20.759438,-18.289604,1.199605,-0.248556,0.143902,-0.289893,0.000535,-0.050755,-0.056242,-0.037863,0.935963,0.042138,0.044624,0.027206,0.813362,0.008617,0.011618,0.010657,0.767951,-0.283756,0.108612,-0.358108,-0.217549,0.173166,-0.237123,-0.244374,0.149918,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,15.258333,20.780838,-18.263460,1.220639,-0.248560,0.143902,-0.289890,0.000534,-0.050755,-0.056242,-0.037863,0.935963,0.042138,0.044624,0.027206,0.813362,0.008617,0.011618,0.010657,0.767951,-0.283774,0.108603,-0.358104,-0.217550,0.173168,-0.237121,-0.244371,0.149922,-0.274450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,15.266667,20.735363,-18.317787,1.173502,-0.248556,0.143902,-0.289893,0.000534,-0.050755,-0.056242,-0.037863,0.935952,0.042138,0.044624,0.027206,0.812968,0.008617,0.011618,0.010657,0.769937,-0.283767,0.108603,-0.358109,-0.217548,0.173163,-0.237121,-0.244366,0.149928,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,15.275000,20.753126,-18.298401,1.187366,-0.248555,0.143906,-0.289891,0.000534,-0.050755,-0.056242,-0.037863,0.936029,0.042138,0.044624,0.027206,0.812942,0.008617,0.011618,0.010657,0.770208,-0.283773,0.108608,-0.358108,-0.217544,0.173165,-0.237119,-0.244363,0.149930,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,15.283333,20.813843,-18.227776,1.252441,-0.248558,0.143897,-0.289895,0.000533,-0.050755,-0.056242,-0.037863,0.936029,0.042138,0.044624,0.027206,0.812942,0.008617,0.011618,0.010657,0.770208,-0.283774,0.108599,-0.358109,-0.217546,0.173165,-0.237127,-0.244369,0.149912,-0.274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,15.291667,20.821739,-18.217905,1.262345,-0.248548,0.143905,-0.289892,0.000535,-0.050755,-0.056242,-0.037863,0.936179,0.042138,0.044624,0.027206,0.812404,0.008617,0.011618,0.010657,0.769186,-0.283762,0.108608,-0.358104,-0.217535,0.173178,-0.237124,-0.244363,0.149916,-0.274452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,15.300000,20.776926,-18.272978,1.214159,-0.248555,0.143900,-0.289894,0.000535,-0.050755,-0.056242,-0.037863,0.935761,0.042138,0.044624,0.027206,0.812790,0.008617,0.011618,0.010657,0.768622,-0.283764,0.108607,-0.358109,-0.217546,0.173163,-0.237121,-0.244367,0.149918,-0.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,15.308333,20.750633,-18.296431,1.189297,-0.248558,0.143900,-0.289888,0.000534,-0.050755,-0.056242,-0.037863,0.936017,0.042138,0.044624,0.027206,0.813356,0.008617,0.011618,0.010657,0.769762,-0.283771,0.108602,-0.358101,-0.217548,0.173162,-0.237118,-0.244367,0.149924,-0.274450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,15.316667,20.800947,-18.245853,1.233882,-0.248552,0.143906,-0.289890,0.000535,-0.050755,-0.056242,-0.037863,0.936017,0.042138,0.044624,0.027206,0.813356,0.008617,0.011618,0.010657,0.769762,-0.283768,0.108615,-0.358106,-0.217538,0.173168,-0.237118,-0.244362,0.149921,-0.274449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
