Format Version,1.23,Take Name,Soap_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 11.31.32.896 AM,Capture Start Frame,192254,Total Frames in Take,5449,Total Exported Frames,5449,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1051,Unlabeled 1051,Unlabeled 1051
,ID,"C4C90","C4C90","C4C90"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2286,19.050000,0.067250,0.338863,-0.460092
2287,19.058333,0.068205,0.338820,-0.460003
2288,19.066667,0.069297,0.338484,-0.460127
2289,19.075000,0.070226,0.338260,-0.460070
2290,19.083333,0.071145,0.338135,-0.460051
2291,19.091667,0.071761,0.337806,-0.460047
2292,19.100000,0.071754,0.337716,-0.460013
2293,19.108333,0.071631,0.337434,-0.459904
2294,19.116667,0.071335,0.337087,-0.459762
2295,19.125000,0.070821,0.336964,-0.459646
2296,19.133333,0.070165,0.337089,-0.459703
2297,19.141667,0.069270,0.337670,-0.459781
2298,19.150000,0.068087,0.338563,-0.459883
2299,19.158333,0.066885,0.339332,-0.460153
2300,19.166667,0.065510,0.340667,-0.460506
2301,19.175000,0.064080,0.342090,-0.461107
2302,19.183333,0.062548,0.343492,-0.461668
2303,19.191667,0.061209,0.344522,-0.462353
2304,19.200000,0.059778,0.345864,-0.463091
2305,19.208333,0.058389,0.347019,-0.463745
2306,19.216667,0.057511,0.348040,-0.464123
2307,19.225000,0.057441,0.348601,-0.464529
2308,19.233333,0.057061,0.349422,-0.464796
2309,19.241667,0.057209,0.349982,-0.465253
2310,19.250000,0.057186,0.350797,-0.465649
2311,19.258333,0.057467,0.351249,-0.465902
2312,19.266667,0.057797,0.351811,-0.466023
2313,19.275000,0.058450,0.351970,-0.466138
2314,19.283333,0.059163,0.352063,-0.466309
2315,19.291667,0.059899,0.352132,-0.466337
2316,19.300000,0.060435,0.352178,-0.466363
2317,19.308333,0.060879,0.352240,-0.466250
2318,19.316667,0.061356,0.352097,-0.466274
2319,19.325000,0.061694,0.351991,-0.466216
2320,19.333333,0.062058,0.351947,-0.465982
2321,19.341667,0.062460,0.351652,-0.465760
2322,19.350000,0.063194,0.351029,-0.465554
2323,19.358333,0.063632,0.350626,-0.465202
2324,19.366667,0.064115,0.350007,-0.464784
2325,19.375000,0.064565,0.349147,-0.464401
2326,19.383333,0.064956,0.348254,-0.463976
2327,19.391667,0.065176,0.347319,-0.463423
2328,19.400000,0.065247,0.346208,-0.462884
2329,19.408333,0.065238,0.344958,-0.462243
2330,19.416667,0.065025,0.343528,-0.461520
2331,19.425000,0.064614,0.341881,-0.460798
2332,19.433333,0.064140,0.340046,-0.460056
2333,19.441667,0.063484,0.338497,-0.459497
2334,19.450000,0.062002,0.339172,-0.459924
2335,19.458333,0.060537,0.339340,-0.459980
2336,19.466667,0.059166,0.339191,-0.460124
2337,19.475000,0.057600,0.339279,-0.460156
2338,19.483333,0.056099,0.339435,-0.459946
2339,19.491667,0.054665,0.339653,-0.459767
2340,19.500000,0.053314,0.339868,-0.459585
2341,19.508333,0.051762,0.340262,-0.459483
2342,19.516667,0.049889,0.340575,-0.459410
2343,19.525000,0.047545,0.341062,-0.459408
2344,19.533333,0.046117,0.342037,-0.459848
2345,19.541667,0.045091,0.342323,-0.460276
2346,19.550000,0.044834,0.342472,-0.460843
2347,19.558333,0.044849,0.342593,-0.461536
2348,19.566667,0.044881,0.342764,-0.462693
2349,19.575000,0.044773,0.343113,-0.463646
2350,19.583333,0.044636,0.343567,-0.464263
2351,19.591667,0.044600,0.343736,-0.464796
2352,19.600000,0.044528,0.344337,-0.465003
2353,19.608333,0.045162,0.344330,-0.465299
2354,19.616667,0.045524,0.344828,-0.465403
2355,19.625000,0.045919,0.345409,-0.465433
2356,19.633333,0.046543,0.345728,-0.465597
2357,19.641667,0.047035,0.345747,-0.465671
2358,19.650000,0.047352,0.346118,-0.465683
2359,19.658333,0.047615,0.346744,-0.465804
2360,19.666667,0.048019,0.347032,-0.465818
2361,19.675000,0.048436,0.347035,-0.465991
2362,19.683333,0.048590,0.347676,-0.466176
2363,19.691667,0.049022,0.347938,-0.466500
2364,19.700000,0.049282,0.348250,-0.466812
2365,19.708333,0.049488,0.348551,-0.467119
2366,19.716667,0.049867,0.349088,-0.467625
2367,19.725000,0.050341,0.349006,-0.468082
2368,19.733333,0.050605,0.349571,-0.468677
2369,19.741667,0.050821,0.349734,-0.469206
2370,19.750000,0.051007,0.350249,-0.470037
2371,19.758333,0.051123,0.350780,-0.470809
2372,19.766667,0.051251,0.351018,-0.471587
2373,19.775000,0.051421,0.351613,-0.472564
2374,19.783333,0.051465,0.351830,-0.473520
2375,19.791667,0.051613,0.352541,-0.474534
2376,19.800000,0.051677,0.353190,-0.475681
2377,19.808333,0.051522,0.354159,-0.476830
2378,19.816667,0.051218,0.354702,-0.478017
2379,19.825000,0.051245,0.355405,-0.479355
2380,19.833333,0.051146,0.356000,-0.480791
2381,19.841667,0.050662,0.356984,-0.481831
2382,19.850000,0.050443,0.358319,-0.482871
2383,19.858333,0.049943,0.359577,-0.483453
2384,19.866667,0.049779,0.359953,-0.483833
2385,19.875000,0.049734,0.360510,-0.484057
2386,19.883333,0.049696,0.361295,-0.483939
2387,19.891667,0.049936,0.361125,-0.483375
2388,19.900000,0.050184,0.360288,-0.482938
2389,19.908333,0.050270,0.359445,-0.482563
2390,19.916667,0.048763,0.360753,-0.483427
2391,19.925000,0.047199,0.361983,-0.484515
2392,19.933333,0.045771,0.362455,-0.485899
2393,19.941667,0.045061,0.363607,-0.487888
2394,19.950000,0.044614,0.364693,-0.490153
2395,19.958333,0.043955,0.365843,-0.492799
2396,19.966667,0.043214,0.368093,-0.495828
2397,19.975000,0.042238,0.370870,-0.499194
2398,19.983333,0.041323,0.373429,-0.503082
2399,19.991667,0.040594,0.375759,-0.507304
2400,20.000000,0.040024,0.377835,-0.511834
2401,20.008333,0.039428,0.379737,-0.516543
2402,20.016667,0.038539,0.381452,-0.521712
2403,20.025000,0.037634,0.383274,-0.526388
2404,20.033333,0.037018,0.385839,-0.530201
2405,20.041667,0.036699,0.388386,-0.533143
2406,20.050000,0.036984,0.389616,-0.535506
2407,20.058333,0.037378,0.390236,-0.537410
2408,20.066667,0.037638,0.391590,-0.539951
2409,20.075000,0.037708,0.393051,-0.543094
2410,20.083333,0.038104,0.394645,-0.546131
2411,20.091667,0.038285,0.396122,-0.549519
2412,20.100000,0.038801,0.397235,-0.553168
2413,20.108333,0.039127,0.398378,-0.556784
2414,20.116667,0.039544,0.400459,-0.559958
2415,20.125000,0.039981,0.401594,-0.562654
2416,20.133333,0.040419,0.402642,-0.564819
2417,20.141667,0.040905,0.403535,-0.566518
2418,20.150000,0.041401,0.404221,-0.568037
2419,20.158333,0.041528,0.405448,-0.570067
2420,20.166667,0.041750,0.406271,-0.572188
2421,20.175000,0.041556,0.407359,-0.574389
2422,20.183333,0.041384,0.408241,-0.576777
2423,20.191667,0.041219,0.409160,-0.579217
2424,20.200000,0.040708,0.410366,-0.581331
2425,20.208333,0.040063,0.411421,-0.583709
2426,20.216667,0.039682,0.412379,-0.586114
2427,20.225000,0.039770,0.413221,-0.588404
2428,20.233333,0.039514,0.414512,-0.590484
2429,20.241667,0.039746,0.415323,-0.592542
2430,20.250000,0.040287,0.416601,-0.594502
2431,20.258333,0.040815,0.417574,-0.596331
2432,20.266667,0.041761,0.418349,-0.598330
2433,20.275000,0.042466,0.419606,-0.600300
2434,20.283333,0.043176,0.420569,-0.602315
2435,20.291667,0.043770,0.421896,-0.604428
2436,20.300000,0.044350,0.422801,-0.606678
2437,20.308333,0.044929,0.423834,-0.608960
2438,20.316667,0.045071,0.425034,-0.611191
2439,20.325000,0.045273,0.426238,-0.613500
2440,20.333333,0.045460,0.427419,-0.615876
2441,20.341667,0.045480,0.428477,-0.618184
2442,20.350000,0.045174,0.429785,-0.620440
2443,20.358333,0.045012,0.430656,-0.622936
2444,20.366667,0.044596,0.432021,-0.625279
2445,20.375000,0.044282,0.432939,-0.627727
2446,20.383333,0.043654,0.434276,-0.630230
2447,20.391667,0.043271,0.435126,-0.632845
2448,20.400000,0.042683,0.436443,-0.635310
2449,20.408333,0.042517,0.437722,-0.637962
2450,20.416667,0.042435,0.438994,-0.640427
2451,20.425000,0.042509,0.440246,-0.643121
2452,20.433333,0.042790,0.441578,-0.645855
2453,20.441667,0.043246,0.443003,-0.648474
2454,20.450000,0.043742,0.444361,-0.651208
2455,20.458333,0.044218,0.445681,-0.654037
2456,20.466667,0.044809,0.447176,-0.656856
2457,20.475000,0.045412,0.448547,-0.659692
2458,20.483333,0.045782,0.450015,-0.662477
2459,20.491667,0.046098,0.451370,-0.665385
2460,20.500000,0.046220,0.453001,-0.668316
2461,20.508333,0.046340,0.454408,-0.671439
2462,20.516667,0.046542,0.455805,-0.674416
2463,20.525000,0.046724,0.457301,-0.677458
2464,20.533333,0.046822,0.458881,-0.680405
2465,20.541667,0.047113,0.460260,-0.683373
2466,20.550000,0.047438,0.461791,-0.686324
2467,20.558333,0.047968,0.463282,-0.689231
2468,20.566667,0.048523,0.464762,-0.692169
2469,20.575000,0.049188,0.466173,-0.695074
2470,20.583333,0.049813,0.467668,-0.698009
2471,20.591667,0.050622,0.468961,-0.700953
2472,20.600000,0.051307,0.470280,-0.703802
2473,20.608333,0.051862,0.471707,-0.706646
2474,20.616667,0.052315,0.473210,-0.709464
2475,20.625000,0.052851,0.474579,-0.712202
2476,20.633333,0.053250,0.475930,-0.714924
2477,20.641667,0.053379,0.477398,-0.717557
2478,20.650000,0.053445,0.478754,-0.720290
2479,20.658333,0.053546,0.479918,-0.723028
2480,20.666667,0.053762,0.481213,-0.725496
2481,20.675000,0.053967,0.482303,-0.727977
2482,20.683333,0.053864,0.483621,-0.730113
2483,20.691667,0.053837,0.484724,-0.732439
2484,20.700000,0.054041,0.485840,-0.734664
2485,20.708333,0.054172,0.486806,-0.736825
2486,20.716667,0.054062,0.487957,-0.738913
2487,20.725000,0.054228,0.489139,-0.740956
2488,20.733333,0.054619,0.490197,-0.743043
2489,20.741667,0.054916,0.491334,-0.745060
2490,20.750000,0.055263,0.492499,-0.747106
2491,20.758333,0.055582,0.493655,-0.749213
2492,20.766667,0.056116,0.494782,-0.751349
2493,20.775000,0.056470,0.495985,-0.753398
2494,20.783333,0.056727,0.496973,-0.755495
2495,20.791667,0.056934,0.498088,-0.757642
2496,20.800000,0.057161,0.499128,-0.759691
2497,20.808333,0.057630,0.500123,-0.761757
2498,20.816667,0.058465,0.501384,-0.763781
2499,20.825000,0.059186,0.502253,-0.765761
2500,20.833333,0.059357,0.503222,-0.767632
2501,20.841667,0.058933,0.504349,-0.769345
2502,20.850000,0.058998,0.505436,-0.771223
2503,20.858333,0.059507,0.506352,-0.772932
2504,20.866667,0.059968,0.507298,-0.774684
2505,20.875000,0.060282,0.508171,-0.776420
2506,20.883333,0.060713,0.509014,-0.778039
2507,20.891667,0.061194,0.509886,-0.779688
2508,20.900000,0.061878,0.510663,-0.781328
2509,20.908333,0.062186,0.511474,-0.782815
2510,20.916667,0.062740,0.512252,-0.784303
2511,20.925000,0.063679,0.512618,-0.785456
2512,20.933333,0.063785,0.513760,-0.787065
2513,20.941667,0.064324,0.514515,-0.788323
2514,20.950000,0.065525,0.514689,-0.789548
2515,20.958333,0.065492,0.515693,-0.791031
2516,20.966667,0.066027,0.516267,-0.792221
2517,20.975000,0.066558,0.516668,-0.793447
2518,20.983333,0.067023,0.517215,-0.794615
2519,20.991667,0.068124,0.517221,-0.795624
2520,21.000000,0.068606,0.517420,-0.796691
2521,21.008333,0.068907,0.517960,-0.797607
2522,21.016667,0.068882,0.518504,-0.798605
2523,21.025000,0.069100,0.519026,-0.799156
2524,21.033333,0.069372,0.519200,-0.799636
2525,21.041667,0.069951,0.519076,-0.799682
2526,21.050000,0.070210,0.519311,-0.799810
2527,21.058333,0.070251,0.519489,-0.799716
2528,21.066667,0.070222,0.519610,-0.799497
2529,21.075000,0.070149,0.519684,-0.799118
2530,21.083333,0.070107,0.519594,-0.798620
2531,21.091667,0.069279,0.520198,-0.798108
2532,21.100000,0.069096,0.520325,-0.797409
2533,21.108333,0.068938,0.520283,-0.796736
2534,21.116667,0.068767,0.520186,-0.796058
2535,21.125000,0.068580,0.520270,-0.795475
2536,21.133333,0.068371,0.520378,-0.794966
2537,21.141667,0.068199,0.520468,-0.794623
2538,21.150000,0.068067,0.520545,-0.794496
2539,21.158333,0.068381,0.520268,-0.794365
2540,21.166667,0.068326,0.520315,-0.794682
2541,21.175000,0.067769,0.520969,-0.795336
2542,21.183333,0.068099,0.520824,-0.795825
2543,21.191667,0.067450,0.521508,-0.796751
2544,21.200000,0.067332,0.521836,-0.797615
2545,21.208333,0.067737,0.521631,-0.798438
2546,21.216667,0.067275,0.522314,-0.799626
2547,21.225000,0.067775,0.522047,-0.800385
2548,21.233333,0.067805,0.522332,-0.801194
2549,21.241667,0.067909,0.522550,-0.801880
2550,21.250000,0.067658,0.522920,-0.802706
2551,21.258333,0.068261,0.522628,-0.802887
2552,21.266667,0.068337,0.522828,-0.803126
2553,21.275000,0.068054,0.523236,-0.803457
2554,21.283333,0.068140,0.523263,-0.803456
2555,21.291667,0.068201,0.523258,-0.803388
2556,21.300000,0.068650,0.522882,-0.803051
2557,21.308333,0.068707,0.522673,-0.802937
2558,21.316667,0.068712,0.522607,-0.802806
2559,21.325000,0.068698,0.522511,-0.802670
2560,21.333333,0.068248,0.522742,-0.802703
2561,21.341667,0.068254,0.522617,-0.802518
2562,21.350000,0.068211,0.522517,-0.802328
2563,21.358333,0.068644,0.521930,-0.801991
2564,21.366667,0.068619,0.521593,-0.801859
2565,21.375000,0.068105,0.521753,-0.801906
2566,21.383333,0.068006,0.521591,-0.801701
2567,21.391667,0.067887,0.521450,-0.801496
2568,21.400000,0.067757,0.521259,-0.801316
2569,21.408333,0.067679,0.520938,-0.801155
2570,21.416667,0.067555,0.520655,-0.800958
2571,21.425000,0.067820,0.520153,-0.800514
2572,21.433333,0.067688,0.519986,-0.800304
2573,21.441667,0.067147,0.520055,-0.800312
2574,21.450000,0.067498,0.519340,-0.799877
2575,21.458333,0.067345,0.519187,-0.799601
2576,21.466667,0.067178,0.519045,-0.799343
2577,21.475000,0.066581,0.519238,-0.799257
2578,21.483333,0.066867,0.518745,-0.798720
2579,21.491667,0.066214,0.518912,-0.798639
2580,21.500000,0.066083,0.518719,-0.798380
2581,21.508333,0.065929,0.518629,-0.798111
2582,21.516667,0.065803,0.518512,-0.797866
2583,21.525000,0.065718,0.518293,-0.797699
2584,21.533333,0.065571,0.518083,-0.797549
2585,21.541667,0.065878,0.517518,-0.797220
2586,21.550000,0.065721,0.517428,-0.797067
2587,21.558333,0.065593,0.517349,-0.796937
2588,21.566667,0.065455,0.517255,-0.796856
2589,21.575000,0.065310,0.517130,-0.796819
2590,21.583333,0.064746,0.517333,-0.797023
2591,21.591667,0.064601,0.517196,-0.796976
2592,21.600000,0.064378,0.517185,-0.796913
2593,21.608333,0.064254,0.517086,-0.796942
2594,21.616667,0.064113,0.516999,-0.796993
2595,21.625000,0.064005,0.516929,-0.796897
2596,21.633333,0.063961,0.516734,-0.796663
2597,21.641667,0.063877,0.516622,-0.796388
2598,21.650000,0.063805,0.516498,-0.796063
2599,21.658333,0.063742,0.516353,-0.795740
2600,21.666667,0.064167,0.515672,-0.795090
2601,21.675000,0.063723,0.515823,-0.794851
2602,21.683333,0.063634,0.515712,-0.794313
2603,21.691667,0.063669,0.515376,-0.793822
2604,21.700000,0.063644,0.515065,-0.793241
2605,21.708333,0.063805,0.514696,-0.792745
2606,21.716667,0.063898,0.514253,-0.792217
2607,21.725000,0.064280,0.513788,-0.791351
2608,21.733333,0.063830,0.513936,-0.791017
2609,21.741667,0.063948,0.513511,-0.790456
2610,21.750000,0.063926,0.513404,-0.789919
2611,21.758333,0.063951,0.513244,-0.789442
2612,21.766667,0.064039,0.512988,-0.788982
2613,21.775000,0.064147,0.512727,-0.788648
2614,21.783333,0.064231,0.512610,-0.788368
2615,21.791667,0.064878,0.512025,-0.787909
2616,21.800000,0.064976,0.511923,-0.787679
2617,21.808333,0.064662,0.512109,-0.787664
2618,21.816667,0.064774,0.512017,-0.787419
2619,21.825000,0.064886,0.511841,-0.787205
2620,21.833333,0.064932,0.511826,-0.787003
2621,21.841667,0.064987,0.511779,-0.786822
2622,21.850000,0.065043,0.511722,-0.786655
2623,21.858333,0.065097,0.511645,-0.786457
2624,21.866667,0.065131,0.511616,-0.786272
2625,21.875000,0.065156,0.511588,-0.786145
2626,21.883333,0.065178,0.511560,-0.786051
2627,21.891667,0.065271,0.511457,-0.786012
2628,21.900000,0.065307,0.511403,-0.785940
2629,21.908333,0.065328,0.511389,-0.785910
2630,21.916667,0.065345,0.511380,-0.785919
2631,21.925000,0.065350,0.511381,-0.785923
2632,21.933333,0.065337,0.511390,-0.785916
2633,21.941667,0.065342,0.511385,-0.785906
2634,21.950000,0.065353,0.511377,-0.785901
2635,21.958333,0.065344,0.511380,-0.785900
2636,21.966667,0.065348,0.511373,-0.785908
2637,21.975000,0.065348,0.511386,-0.785896
2638,21.983333,0.065346,0.511385,-0.785883
2639,21.991667,0.065348,0.511374,-0.785878
2640,22.000000,0.065346,0.511381,-0.785871
2641,22.008333,0.065345,0.511382,-0.785869
2642,22.016667,0.065348,0.511374,-0.785868
2643,22.025000,0.065347,0.511386,-0.785853
2644,22.033333,0.065348,0.511380,-0.785846
2645,22.041667,0.065352,0.511376,-0.785834
2646,22.050000,0.065348,0.511382,-0.785820
2647,22.058333,0.065350,0.511380,-0.785804
2648,22.066667,0.065358,0.511379,-0.785790
2649,22.075000,0.065372,0.511376,-0.785753
2650,22.083333,0.065375,0.511394,-0.785692
2651,22.091667,0.065399,0.511397,-0.785614
2652,22.100000,0.065518,0.511330,-0.785539
2653,22.108333,0.065574,0.511385,-0.785363
2654,22.116667,0.066103,0.511073,-0.784990
2655,22.125000,0.066279,0.510911,-0.784849
2656,22.133333,0.065978,0.511260,-0.784889
2657,22.141667,0.066057,0.511341,-0.784668
2658,22.150000,0.066129,0.511443,-0.784422
2659,22.158333,0.066229,0.511493,-0.784265
2660,22.166667,0.066374,0.511551,-0.784124
2661,22.175000,0.066529,0.511575,-0.784019
2662,22.183333,0.066695,0.511572,-0.783969
2663,22.191667,0.067015,0.511425,-0.784054
2664,22.200000,0.067156,0.511428,-0.784070
2665,22.208333,0.067276,0.511461,-0.784093
2666,22.216667,0.067800,0.511189,-0.783940
2667,22.225000,0.067405,0.511761,-0.784207
2668,22.233333,0.067485,0.511867,-0.784317
2669,22.241667,0.067560,0.511924,-0.784539
2670,22.250000,0.067617,0.512006,-0.784803
2671,22.258333,0.067643,0.512075,-0.785057
2672,22.266667,0.067674,0.512138,-0.785416
2673,22.275000,0.068156,0.511776,-0.785665
2674,22.283333,0.068103,0.511989,-0.786010
2675,22.291667,0.067639,0.512395,-0.786668
2676,22.300000,0.067603,0.512468,-0.787068
2677,22.308333,0.067982,0.512176,-0.787312
2678,22.316667,0.067317,0.512762,-0.787854
2679,22.325000,0.067245,0.512821,-0.788216
2680,22.333333,0.067173,0.512932,-0.788623
2681,22.341667,0.067024,0.513080,-0.788873
2682,22.350000,0.066939,0.513137,-0.789133
2683,22.358333,0.066892,0.513147,-0.789354
2684,22.366667,0.066871,0.513206,-0.789511
2685,22.375000,0.066839,0.513221,-0.789566
2686,22.383333,0.066823,0.513240,-0.789556
2687,22.391667,0.066806,0.513260,-0.789492
2688,22.400000,0.067209,0.512938,-0.789160
2689,22.408333,0.066797,0.513291,-0.789203
2690,22.416667,0.066814,0.513320,-0.789050
2691,22.425000,0.066833,0.513344,-0.788909
2692,22.433333,0.066893,0.513330,-0.788773
2693,22.441667,0.066906,0.513350,-0.788667
2694,22.450000,0.066923,0.513354,-0.788582
2695,22.458333,0.066930,0.513366,-0.788522
2696,22.466667,0.066934,0.513366,-0.788495
2697,22.475000,0.066946,0.513355,-0.788473
2698,22.483333,0.066930,0.513370,-0.788491
2699,22.491667,0.066927,0.513373,-0.788511
2700,22.500000,0.066933,0.513374,-0.788536
2701,22.508333,0.066938,0.513364,-0.788568
2702,22.516667,0.066937,0.513371,-0.788588
2703,22.525000,0.066942,0.513367,-0.788623
2704,22.533333,0.066945,0.513368,-0.788651
2705,22.541667,0.066946,0.513370,-0.788676
2706,22.550000,0.066951,0.513360,-0.788710
2707,22.558333,0.066956,0.513359,-0.788737
2708,22.566667,0.066953,0.513359,-0.788759
2709,22.575000,0.066961,0.513355,-0.788787
2710,22.583333,0.066967,0.513348,-0.788814
2711,22.591667,0.066963,0.513352,-0.788825
2712,22.600000,0.066967,0.513349,-0.788848
2713,22.608333,0.066967,0.513357,-0.788860
2714,22.616667,0.066966,0.513355,-0.788882
2715,22.625000,0.066973,0.513352,-0.788907
2716,22.633333,0.066977,0.513392,-0.788951
2717,22.641667,0.067368,0.513072,-0.788798
2718,22.650000,0.067389,0.513055,-0.788863
2719,22.658333,0.067400,0.513049,-0.788930
2720,22.666667,0.067402,0.513039,-0.788997
2721,22.675000,0.067404,0.513015,-0.789079
2722,22.683333,0.067402,0.513006,-0.789139
2723,22.691667,0.067399,0.513006,-0.789187
2724,22.700000,0.067408,0.513000,-0.789261
2725,22.708333,0.066977,0.513344,-0.789539
2726,22.716667,0.066973,0.513338,-0.789613
2727,22.725000,0.067395,0.512972,-0.789483
2728,22.733333,0.067388,0.512969,-0.789561
2729,22.741667,0.067382,0.512960,-0.789628
2730,22.750000,0.067382,0.512952,-0.789637
2731,22.758333,0.067380,0.512946,-0.789602
2732,22.766667,0.067352,0.512953,-0.789569
2733,22.775000,0.067341,0.512945,-0.789587
2734,22.783333,0.067321,0.512934,-0.789623
2735,22.791667,0.067300,0.512918,-0.789647
2736,22.800000,0.067273,0.512903,-0.789642
2737,22.808333,0.067238,0.512897,-0.789616
2738,22.816667,0.067225,0.512872,-0.789604
2739,22.825000,0.067195,0.512853,-0.789590
2740,22.833333,0.067161,0.512843,-0.789551
2741,22.841667,0.067138,0.512817,-0.789520
2742,22.850000,0.067110,0.512785,-0.789461
2743,22.858333,0.066674,0.513050,-0.789612
2744,22.866667,0.066648,0.513021,-0.789522
2745,22.875000,0.066589,0.513016,-0.789374
2746,22.883333,0.066552,0.513000,-0.789207
2747,22.891667,0.066536,0.512915,-0.789081
2748,22.900000,0.066531,0.512789,-0.788929
2749,22.908333,0.067010,0.512161,-0.788553
2750,22.916667,0.066966,0.512089,-0.788327
2751,22.925000,0.066914,0.512070,-0.788058
2752,22.933333,0.066432,0.512317,-0.788024
2753,22.941667,0.066391,0.512216,-0.787768
2754,22.950000,0.066329,0.512092,-0.787490
2755,22.958333,0.066268,0.511970,-0.787198
2756,22.966667,0.066275,0.511654,-0.787016
2757,22.975000,0.066185,0.511601,-0.786779
2758,22.983333,0.066512,0.511227,-0.786304
2759,22.991667,0.066448,0.511175,-0.786133
2760,23.000000,0.065944,0.511477,-0.786208
2761,23.008333,0.065883,0.511418,-0.786112
2762,23.016667,0.065827,0.511378,-0.786037
2763,23.025000,0.065782,0.511335,-0.785990
2764,23.033333,0.065746,0.511310,-0.785961
2765,23.041667,0.065713,0.511297,-0.785937
2766,23.050000,0.065697,0.511254,-0.785903
2767,23.058333,0.065695,0.511233,-0.785891
2768,23.066667,0.065700,0.511221,-0.785875
2769,23.075000,0.065704,0.511228,-0.785868
2770,23.083333,0.065710,0.511218,-0.785870
2771,23.091667,0.065704,0.511227,-0.785864
2772,23.100000,0.065710,0.511228,-0.785864
2773,23.108333,0.065707,0.511226,-0.785857
2774,23.116667,0.065707,0.511228,-0.785850
2775,23.125000,0.065709,0.511222,-0.785851
2776,23.133333,0.065707,0.511228,-0.785846
2777,23.141667,0.065703,0.511226,-0.785833
2778,23.150000,0.065705,0.511220,-0.785835
2779,23.158333,0.065705,0.511224,-0.785837
2780,23.166667,0.065713,0.511215,-0.785838
2781,23.175000,0.065711,0.511222,-0.785839
2782,23.183333,0.065708,0.511228,-0.785835
2783,23.191667,0.065704,0.511228,-0.785829
2784,23.200000,0.065711,0.511221,-0.785836
2785,23.208333,0.065711,0.511218,-0.785844
2786,23.216667,0.065708,0.511222,-0.785838
2787,23.225000,0.065705,0.511223,-0.785837
2788,23.233333,0.065706,0.511225,-0.785846
2789,23.241667,0.065705,0.511229,-0.785841
2790,23.250000,0.065712,0.511220,-0.785848
2791,23.258333,0.065709,0.511221,-0.785845
2792,23.266667,0.065703,0.511229,-0.785840
2793,23.275000,0.065709,0.511221,-0.785849
2794,23.283333,0.065708,0.511218,-0.785850
2795,23.291667,0.065716,0.511218,-0.785856
2796,23.300000,0.065706,0.511224,-0.785851
2797,23.308333,0.065706,0.511227,-0.785859
2798,23.316667,0.065713,0.511213,-0.785868
2799,23.325000,0.065710,0.511223,-0.785867
2800,23.333333,0.065709,0.511232,-0.785862
2801,23.341667,0.065711,0.511228,-0.785865
2802,23.350000,0.065710,0.511223,-0.785867
2803,23.358333,0.065710,0.511223,-0.785876
2804,23.366667,0.065707,0.511228,-0.785872
2805,23.375000,0.065708,0.511230,-0.785869
2806,23.383333,0.065709,0.511225,-0.785874
2807,23.391667,0.065709,0.511225,-0.785877
2808,23.400000,0.065712,0.511214,-0.785880
2809,23.408333,0.065711,0.511226,-0.785881
2810,23.416667,0.065715,0.511221,-0.785873
2811,23.425000,0.065713,0.511212,-0.785874
2812,23.433333,0.065707,0.511214,-0.785869
2813,23.441667,0.065697,0.511211,-0.785867
2814,23.450000,0.065697,0.511197,-0.785857
2815,23.458333,0.065699,0.511170,-0.785832
2816,23.466667,0.065695,0.511146,-0.785781
2817,23.475000,0.066197,0.510616,-0.785526
2818,23.483333,0.066167,0.510573,-0.785359
2819,23.491667,0.066144,0.510487,-0.785137
2820,23.500000,0.065706,0.510653,-0.785045
2821,23.508333,0.065659,0.510462,-0.784464
2822,23.516667,0.066127,0.509686,-0.783694
2823,23.525000,0.065641,0.509780,-0.783087
2824,23.533333,0.065661,0.509301,-0.782210
2825,23.541667,0.065648,0.508844,-0.781197
2826,23.550000,0.065580,0.508354,-0.779999
2827,23.558333,0.065575,0.507717,-0.778791
2828,23.566667,0.066201,0.506485,-0.777447
2829,23.575000,0.065755,0.506113,-0.776148
2830,23.583333,0.065732,0.505354,-0.774614
2831,23.591667,0.065648,0.504597,-0.772944
2832,23.600000,0.065583,0.503800,-0.771089
2833,23.608333,0.065739,0.502665,-0.769260
2834,23.616667,0.065671,0.501805,-0.767149
2835,23.625000,0.065641,0.500646,-0.764986
2836,23.633333,0.065615,0.499665,-0.762697
2837,23.641667,0.065736,0.498403,-0.760371
2838,23.650000,0.065699,0.497141,-0.757946
2839,23.658333,0.065653,0.495880,-0.755302
2840,23.666667,0.065803,0.494456,-0.752624
2841,23.675000,0.065767,0.493058,-0.749801
2842,23.683333,0.065689,0.491709,-0.746796
2843,23.691667,0.065885,0.490048,-0.743806
2844,23.700000,0.065805,0.488595,-0.740524
2845,23.708333,0.065811,0.486924,-0.737281
2846,23.716667,0.065938,0.485176,-0.733869
2847,23.725000,0.065880,0.483399,-0.730211
2848,23.733333,0.066045,0.481546,-0.726621
2849,23.741667,0.066010,0.479760,-0.722866
2850,23.750000,0.066188,0.477707,-0.719074
2851,23.758333,0.066120,0.475954,-0.715052
2852,23.766667,0.065917,0.474070,-0.711247
2853,23.775000,0.065991,0.472069,-0.707200
2854,23.783333,0.066382,0.469868,-0.703012
2855,23.791667,0.066267,0.467884,-0.698799
2856,23.800000,0.066327,0.465634,-0.694517
2857,23.808333,0.066255,0.463583,-0.689912
