,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,"BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3",BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker3,BoomLeg_2406...:Marker3,BoomLeg_2406...:Marker3,Unlabeled 1113,Unlabeled 1113,Unlabeled 1113,Unlabeled 1114,Unlabeled 1114,Unlabeled 1114
,ID,"EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","C40A0","C40A0","C40A0","C4070","C4070","C4070","C4090","C4090","C4090","C4030","C4030","C4030","C40B0","C40B0","C40B0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1749,14.575000,36.598843,-72.996857,37.876526,-0.317150,0.146380,0.847372,0.000379,-0.050755,-0.056242,-0.037863,0.957322,0.042138,0.044624,0.027206,0.897438,0.008617,0.011618,0.010657,0.855512,-0.282650,0.095508,0.789330,-0.341619,0.187457,0.895042,-0.327183,0.156164,0.857746,,,,,,
1750,14.583333,36.654716,-72.887543,37.982384,-0.317155,0.146372,0.847370,0.000374,-0.050755,-0.056242,-0.037863,0.956575,0.042138,0.044624,0.027206,0.896967,0.008617,0.011618,0.010657,0.854349,-0.282647,0.095502,0.789330,-0.341631,0.187438,0.895043,-0.327188,0.156164,0.857741,,,,,,
1751,14.591667,36.594357,-73.076706,37.829506,-0.317154,0.146369,0.847372,0.000376,-0.050755,-0.056242,-0.037863,0.956771,0.042138,0.044624,0.027206,0.897296,0.008617,0.011618,0.010657,0.854537,-0.282652,0.095501,0.789330,-0.341631,0.187434,0.895048,-0.327182,0.156162,0.857741,,,,,,
1752,14.600000,36.669724,-72.963562,37.954433,-0.317157,0.146369,0.847372,0.000379,-0.050755,-0.056242,-0.037863,0.957653,0.042138,0.044624,0.027206,0.897696,0.008617,0.011618,0.010657,0.854961,-0.282636,0.095516,0.789324,-0.341636,0.187433,0.895047,-0.327194,0.156149,0.857746,,,,,,
1753,14.608333,36.675541,-72.926781,37.979023,-0.317155,0.146367,0.847377,0.000375,-0.050755,-0.056242,-0.037863,0.957500,0.042138,0.044624,0.027206,0.896918,0.008617,0.011618,0.010657,0.855477,-0.282636,0.095510,0.789331,-0.341641,0.187427,0.895052,-0.327192,0.156152,0.857752,,,,,,
1754,14.616667,36.667084,-72.857613,38.005482,-0.317164,0.146364,0.847377,0.000375,-0.050755,-0.056242,-0.037863,0.956353,0.042138,0.044624,0.027206,0.896854,0.008617,0.011618,0.010657,0.854252,-0.282656,0.095498,0.789335,-0.341639,0.187429,0.895053,-0.327199,0.156152,0.857749,,,,,,
1755,14.625000,36.640747,-72.912971,37.950954,-0.317157,0.146365,0.847380,0.000374,-0.050755,-0.056242,-0.037863,0.959001,0.042138,0.044624,0.027206,0.897683,0.008617,0.011618,0.010657,0.857410,-0.282646,0.095503,0.789328,-0.341628,0.187431,0.895055,-0.327201,0.156149,0.857762,,,,,,
1756,14.633333,36.609196,-73.120369,37.818333,-0.317162,0.146358,0.847383,0.000376,-0.050755,-0.056242,-0.037863,0.959001,0.042138,0.044624,0.027206,0.897683,0.008617,0.011618,0.010657,0.857410,-0.282645,0.095500,0.789334,-0.341642,0.187416,0.895065,-0.327201,0.156146,0.857755,,,,,,
1757,14.641667,36.594936,-73.094345,37.824055,-0.317163,0.146348,0.847384,0.000379,-0.050755,-0.056242,-0.037863,0.958326,0.042138,0.044624,0.027206,0.897256,0.008617,0.011618,0.010657,0.856366,-0.282658,0.095479,0.789343,-0.341638,0.187415,0.895063,-0.327195,0.156137,0.857752,,,,,,
1758,14.650000,36.613663,-73.066666,37.848839,-0.317159,0.146355,0.847376,0.000382,-0.050755,-0.056242,-0.037863,0.957107,0.042138,0.044624,0.027206,0.896809,0.008617,0.011618,0.010657,0.854650,-0.282649,0.095496,0.789331,-0.341631,0.187420,0.895056,-0.327198,0.156139,0.857744,,,,,,
1759,14.658333,36.667202,-72.779701,38.044739,-0.317155,0.146354,0.847371,0.000374,-0.050755,-0.056242,-0.037863,0.956835,0.042138,0.044624,0.027206,0.897402,0.008617,0.011618,0.010657,0.854880,-0.282649,0.095486,0.789322,-0.341632,0.187425,0.895047,-0.327191,0.156138,0.857750,,,,,,
1760,14.666667,36.628197,-73.022141,37.886341,-0.317152,0.146357,0.847365,0.000377,-0.050755,-0.056242,-0.037863,0.958287,0.042138,0.044624,0.027206,0.895420,0.008617,0.011618,0.010657,0.855168,-0.282643,0.095493,0.789319,-0.341631,0.187415,0.895045,-0.327183,0.156150,0.857736,,,,,,
1761,14.675000,36.571529,-73.082390,37.806690,-0.317152,0.146351,0.847368,0.000374,-0.050755,-0.056242,-0.037863,0.957186,0.042138,0.044624,0.027206,0.896940,0.008617,0.011618,0.010657,0.854992,-0.282655,0.095474,0.789325,-0.341627,0.187414,0.895047,-0.327179,0.156151,0.857736,,,,,,
1762,14.683333,36.599567,-73.025406,37.861759,-0.317155,0.146343,0.847365,0.000377,-0.050755,-0.056242,-0.037863,0.957322,0.042138,0.044624,0.027206,0.896407,0.008617,0.011618,0.010657,0.854904,-0.282649,0.095472,0.789319,-0.341632,0.187412,0.895043,-0.327189,0.156131,0.857739,,,,,,
1763,14.691667,36.634720,-72.903191,37.957920,-0.317147,0.146349,0.847368,0.000378,-0.050755,-0.056242,-0.037863,0.958047,0.042138,0.044624,0.027206,0.895310,0.008617,0.011618,0.010657,0.854363,-0.282641,0.095476,0.789325,-0.341623,0.187421,0.895045,-0.327179,0.156138,0.857740,,,,,,
1764,14.700000,36.631294,-72.943474,37.932453,-0.317163,0.146347,0.847372,0.000377,-0.050755,-0.056242,-0.037863,0.957751,0.042138,0.044624,0.027206,0.897319,0.008617,0.011618,0.010657,0.855989,-0.282655,0.095479,0.789327,-0.341633,0.187420,0.895044,-0.327201,0.156130,0.857748,,,,,,
1765,14.708333,36.638817,-72.952118,37.928944,-0.317157,0.146343,0.847373,0.000377,-0.050755,-0.056242,-0.037863,0.959499,0.042138,0.044624,0.027206,0.896556,0.008617,0.011618,0.010657,0.854306,-0.282641,0.095491,0.789318,-0.341636,0.187414,0.895049,-0.327187,0.156130,0.857746,,,,,,
1766,14.716667,36.626369,-72.945068,37.925415,-0.317154,0.146352,0.847373,0.000379,-0.050755,-0.056242,-0.037863,0.957300,0.042138,0.044624,0.027206,0.894890,0.008617,0.011618,0.010657,0.853038,-0.282650,0.095481,0.789330,-0.341632,0.187417,0.895056,-0.327183,0.156145,0.857738,,,,,,
1767,14.725000,36.662338,-72.839981,38.010143,-0.317161,0.146349,0.847373,0.000378,-0.050755,-0.056242,-0.037863,0.955746,0.042138,0.044624,0.027206,0.895891,0.008617,0.011618,0.010657,0.852558,-0.282659,0.095480,0.789332,-0.341638,0.187416,0.895050,-0.327188,0.156139,0.857741,,,,,,
1768,14.733333,35.603931,-74.613663,36.052441,-0.316930,0.146376,0.847334,0.000465,-0.050755,-0.056242,-0.037863,0.928118,0.042138,0.044624,0.027206,0.907463,0.008617,0.011618,0.010657,0.877188,-0.282655,0.095481,0.789335,-0.340857,0.187551,0.894881,-0.327191,0.156144,0.857747,,,,,,
1769,14.741667,36.604836,-68.600151,39.961281,-0.316375,0.146646,0.847200,0.000849,-0.050755,-0.056242,-0.037863,0.827076,0.042138,0.044624,0.027206,0.536718,0.008617,0.011618,0.010657,0.714093,-0.282648,0.095488,0.789324,-0.341904,0.187107,0.895120,-0.327453,0.155793,0.857804,,,,,,
1770,14.750000,36.914345,-74.868416,37.144512,-0.317366,0.146125,0.847423,0.000385,-0.050755,-0.056242,-0.037863,0.946218,0.042138,0.044624,0.027206,0.903273,0.008617,0.011618,0.010657,0.856457,-0.282657,0.095470,0.789330,-0.341937,0.187081,0.895129,-0.327448,0.155798,0.857802,,,,,,
1771,14.758333,36.493816,-74.437477,37.036995,-0.317405,0.146036,0.847430,0.000407,-0.050755,-0.056242,-0.037863,0.946218,0.042138,0.044624,0.027206,0.903273,0.008617,0.011618,0.010657,0.856457,-0.282873,0.095208,0.789371,-0.341912,0.187091,0.895115,-0.327461,0.155779,0.857810,,,,,,
1772,14.766667,36.461647,-74.501587,36.975574,-0.317412,0.146035,0.847426,0.000408,-0.050755,-0.056242,-0.037863,0.947795,0.042138,0.044624,0.027206,0.901418,0.008617,0.011618,0.010657,0.861506,-0.282879,0.095200,0.789363,-0.341936,0.187080,0.895123,-0.327465,0.155782,0.857803,,,,,,
1773,14.775000,36.509575,-74.505775,37.017063,-0.317410,0.146035,0.847426,0.000406,-0.050755,-0.056242,-0.037863,0.949355,0.042138,0.044624,0.027206,0.899061,0.008617,0.011618,0.010657,0.861440,-0.282863,0.095212,0.789364,-0.341941,0.187073,0.895120,-0.327457,0.155788,0.857801,,,,,,
1774,14.783333,36.543316,-74.527298,37.039955,-0.317384,0.146052,0.847421,0.000406,-0.050755,-0.056242,-0.037863,0.948809,0.042138,0.044624,0.027206,0.899985,0.008617,0.011618,0.010657,0.861073,-0.282820,0.095242,0.789363,-0.341901,0.187100,0.895106,-0.327458,0.155784,0.857800,,,,,,
1775,14.791667,40.505184,-71.788284,42.042892,-0.318783,0.145347,0.847739,0.000804,-0.050755,-0.056242,-0.037863,0.949264,0.042138,0.044624,0.027206,0.901199,0.008617,0.011618,0.010657,0.862288,-0.282765,0.095378,0.789345,-0.341937,0.187063,0.895122,-0.328535,0.155307,0.858040,,,,,,
1776,14.800000,36.664242,-72.887695,37.986958,-0.317152,0.146339,0.847367,0.000375,-0.050755,-0.056242,-0.037863,0.951675,0.042138,0.044624,0.027206,0.330391,0.008617,0.011618,0.010657,0.738612,-0.282643,0.095475,0.789322,-0.341630,0.187400,0.895041,-0.327181,0.156130,0.857741,,,,,,
1777,14.808333,36.593689,-73.084259,37.821114,-0.317152,0.146337,0.847367,0.000375,-0.050755,-0.056242,-0.037863,0.956676,0.042138,0.044624,0.027206,0.897381,0.008617,0.011618,0.010657,0.854355,-0.282643,0.095474,0.789312,-0.341631,0.187399,0.895052,-0.327184,0.156128,0.857740,,,,,,
1778,14.816667,36.601727,-73.058060,37.843262,-0.317159,0.146335,0.847370,0.000377,-0.050755,-0.056242,-0.037863,0.960396,0.042138,0.044624,0.027206,0.895846,0.008617,0.011618,0.010657,0.857255,-0.282644,0.095470,0.789315,-0.341634,0.187398,0.895055,-0.327205,0.156123,0.857745,,,,,,
1779,14.825000,36.593143,-73.064262,37.837982,-0.317154,0.146335,0.847368,0.000377,-0.050755,-0.056242,-0.037863,0.956669,0.042138,0.044624,0.027206,0.897345,0.008617,0.011618,0.010657,0.854828,-0.282653,0.095461,0.789329,-0.341625,0.187401,0.895044,-0.327183,0.156129,0.857737,,,,,,
1780,14.833333,36.596592,-73.073723,37.834194,-0.317154,0.146331,0.847366,0.000374,-0.050755,-0.056242,-0.037863,0.958796,0.042138,0.044624,0.027206,0.894716,0.008617,0.011618,0.010657,0.854352,-0.282647,0.095460,0.789317,-0.341639,0.187389,0.895051,-0.327179,0.156130,0.857733,,,,,,
1781,14.841667,36.625206,-72.997269,37.897636,-0.317149,0.146336,0.847364,0.000377,-0.050755,-0.056242,-0.037863,0.959570,0.042138,0.044624,0.027206,0.895243,0.008617,0.011618,0.010657,0.855739,-0.282634,0.095471,0.789313,-0.341627,0.187397,0.895049,-0.327188,0.156128,0.857736,,,,,,
1782,14.850000,36.646286,-72.944130,37.944561,-0.317150,0.146325,0.847362,0.000376,-0.050755,-0.056242,-0.037863,0.957656,0.042138,0.044624,0.027206,0.896355,0.008617,0.011618,0.010657,0.854538,-0.282638,0.095461,0.789316,-0.341626,0.187394,0.895039,-0.327186,0.156108,0.857733,,,,,,
1783,14.858333,36.582645,-73.049286,37.838364,-0.317149,0.146321,0.847355,0.000376,-0.050755,-0.056242,-0.037863,0.959009,0.042138,0.044624,0.027206,0.897457,0.008617,0.011618,0.010657,0.856058,-0.282643,0.095447,0.789312,-0.341610,0.187400,0.895028,-0.327189,0.156107,0.857726,,,,,,
1784,14.866667,36.584988,-73.041290,37.841816,-0.317150,0.146317,0.847359,0.000376,-0.050755,-0.056242,-0.037863,0.959313,0.042138,0.044624,0.027206,0.897003,0.008617,0.011618,0.010657,0.856883,-0.282643,0.095444,0.789313,-0.341615,0.187393,0.895034,-0.327194,0.156102,0.857733,,,,,,
1785,14.875000,36.635483,-72.983429,37.914585,-0.317153,0.146318,0.847360,0.000376,-0.050755,-0.056242,-0.037863,0.956603,0.042138,0.044624,0.027206,0.896612,0.008617,0.011618,0.010657,0.854153,-0.282644,0.095452,0.789319,-0.341633,0.187380,0.895038,-0.327184,0.156109,0.857729,,,,,,
1786,14.883333,36.610157,-73.054016,37.854866,-0.317148,0.146313,0.847363,0.000373,-0.050755,-0.056242,-0.037863,0.956603,0.042138,0.044624,0.027206,0.896612,0.008617,0.011618,0.010657,0.854153,-0.282639,0.095446,0.789316,-0.341627,0.187371,0.895042,-0.327182,0.156109,0.857735,,,,,,
1787,14.891667,36.537930,-73.158112,37.741325,-0.317157,0.146312,0.847364,0.000379,-0.050755,-0.056242,-0.037863,0.957983,0.042138,0.044624,0.027206,0.897054,0.008617,0.011618,0.010657,0.856072,-0.282668,0.095432,0.789327,-0.341625,0.187384,0.895040,-0.327175,0.156113,0.857725,,,,,,
1788,14.900000,36.618217,-73.078705,37.852867,-0.317157,0.146314,0.847358,0.000377,-0.050755,-0.056242,-0.037863,0.956213,0.042138,0.044624,0.027206,0.896921,0.008617,0.011618,0.010657,0.853136,-0.282642,0.095451,0.789314,-0.341641,0.187377,0.895034,-0.327190,0.156104,0.857729,,,,,,
1789,14.908333,36.617775,-72.933189,37.926140,-0.317160,0.146311,0.847365,0.000374,-0.050755,-0.056242,-0.037863,0.957864,0.042138,0.044624,0.027206,0.896946,0.008617,0.011618,0.010657,0.855546,-0.282652,0.095437,0.789318,-0.341627,0.187384,0.895040,-0.327198,0.156102,0.857739,,,,,,
1790,14.916667,36.577328,-73.065407,37.822281,-0.317154,0.146310,0.847364,0.000375,-0.050755,-0.056242,-0.037863,0.959412,0.042138,0.044624,0.027206,0.896533,0.008617,0.011618,0.010657,0.856040,-0.282651,0.095436,0.789321,-0.341621,0.187381,0.895041,-0.327197,0.156102,0.857734,,,,,,
1791,14.925000,36.602615,-72.942131,37.906631,-0.317159,0.146313,0.847364,0.000378,-0.050755,-0.056242,-0.037863,0.958332,0.042138,0.044624,0.027206,0.896991,0.008617,0.011618,0.010657,0.856439,-0.282661,0.095435,0.789318,-0.341635,0.187381,0.895048,-0.327183,0.156109,0.857732,,,,,,
1792,14.933333,36.625275,-72.905159,37.943512,-0.317155,0.146315,0.847358,0.000377,-0.050755,-0.056242,-0.037863,0.958424,0.042138,0.044624,0.027206,0.893780,0.008617,0.011618,0.010657,0.853255,-0.282654,0.095445,0.789315,-0.341614,0.187391,0.895033,-0.327196,0.156097,0.857730,,,,,,
1793,14.941667,36.613514,-73.025703,37.874699,-0.317151,0.146315,0.847352,0.000374,-0.050755,-0.056242,-0.037863,0.955821,0.042138,0.044624,0.027206,0.896260,0.008617,0.011618,0.010657,0.852967,-0.282651,0.095441,0.789313,-0.341635,0.187373,0.895030,-0.327169,0.156117,0.857718,,,,,,
1794,14.950000,36.582542,-73.041924,37.841736,-0.317151,0.146320,0.847352,0.000376,-0.050755,-0.056242,-0.037863,0.958054,0.042138,0.044624,0.027206,0.897380,0.008617,0.011618,0.010657,0.855852,-0.282651,0.095443,0.789311,-0.341619,0.187395,0.895024,-0.327184,0.156111,0.857726,,,,,,
1795,14.958333,36.567070,-73.000671,37.851929,-0.317152,0.146317,0.847359,0.000380,-0.050755,-0.056242,-0.037863,0.956775,0.042138,0.044624,0.027206,0.894384,0.008617,0.011618,0.010657,0.852690,-0.282662,0.095427,0.789326,-0.341620,0.187395,0.895038,-0.327178,0.156115,0.857719,,,,,,
1796,14.966667,36.557407,-73.072090,37.802418,-0.317159,0.146324,0.847357,0.000377,-0.050755,-0.056242,-0.037863,0.957446,0.042138,0.044624,0.027206,0.898224,0.008617,0.011618,0.010657,0.856058,-0.282663,0.095444,0.789319,-0.341616,0.187402,0.895029,-0.327198,0.156115,0.857727,,,,,,
1797,14.975000,36.566448,-73.171600,37.756115,-0.317157,0.146323,0.847364,0.000373,-0.050755,-0.056242,-0.037863,0.956560,0.042138,0.044624,0.027206,0.898311,0.008617,0.011618,0.010657,0.855764,-0.282659,0.095449,0.789322,-0.341632,0.187379,0.895041,-0.327180,0.156126,0.857735,,,,,,
1798,14.983333,36.615639,-72.972115,37.900860,-0.317157,0.146339,0.847363,0.000376,-0.050755,-0.056242,-0.037863,0.956471,0.042138,0.044624,0.027206,0.896889,0.008617,0.011618,0.010657,0.854435,-0.282656,0.095469,0.789321,-0.341629,0.187407,0.895040,-0.327188,0.156131,0.857733,,,,,,
1799,14.991667,36.628914,-72.866600,37.968887,-0.317158,0.146346,0.847372,0.000377,-0.050755,-0.056242,-0.037863,0.959421,0.042138,0.044624,0.027206,0.893996,0.008617,0.011618,0.010657,0.854384,-0.282653,0.095470,0.789323,-0.341634,0.187417,0.895053,-0.327190,0.156139,0.857744,,,,,,
1800,15.000000,36.574551,-73.181580,37.787766,-0.317153,0.146341,0.847386,0.000364,-0.050755,-0.056242,-0.037863,0.959879,0.042138,0.044624,0.027206,0.894747,0.008617,0.011618,0.010657,0.855367,-0.282627,0.095452,0.789363,-0.341646,0.187417,0.895055,-0.327190,0.156145,0.857744,,,,,,
1801,15.008333,35.898743,-75.645340,36.184673,-0.317061,0.146267,0.847514,0.000543,-0.050755,-0.056242,-0.037863,0.959879,0.042138,0.044624,0.027206,0.894747,0.008617,0.011618,0.010657,0.855367,-0.282593,0.095438,0.789413,-0.341633,0.187440,0.895053,-0.327204,0.156154,0.857752,,,,,,
1802,15.016667,36.390438,-73.493256,37.507080,-0.317136,0.146359,0.847384,0.000387,-0.050755,-0.056242,-0.037863,0.881925,0.042138,0.044624,0.027206,0.899198,0.008617,0.011618,0.010657,0.866064,-0.282588,0.095451,0.789407,-0.341631,0.187468,0.895048,-0.327194,0.156183,0.857746,,,,,,
1803,15.025000,36.047123,-74.515144,36.687176,-0.317148,0.146376,0.847388,0.000399,-0.050755,-0.056242,-0.037863,0.960176,0.042138,0.044624,0.027206,0.889030,0.008617,0.011618,0.010657,0.863058,-0.282601,0.095477,0.789413,-0.341647,0.187495,0.895053,-0.327210,0.156185,0.857747,,,,,,
1804,15.033333,36.481770,-73.246819,37.708294,-0.317157,0.146392,0.847404,0.000390,-0.050755,-0.056242,-0.037863,0.958965,0.042138,0.044624,0.027206,0.891473,0.008617,0.011618,0.010657,0.866748,-0.282605,0.095495,0.789418,-0.341669,0.187495,0.895073,-0.327207,0.156210,0.857769,,,,,,
1805,15.041667,36.285065,-73.826447,37.242039,-0.317146,0.146420,0.847409,0.000395,-0.050755,-0.056242,-0.037863,0.960159,0.042138,0.044624,0.027206,0.886008,0.008617,0.011618,0.010657,0.860890,-0.282601,0.095522,0.789435,-0.341644,0.187532,0.895074,-0.327206,0.156235,0.857767,,,,,,
1806,15.050000,36.437618,-73.424728,37.585461,-0.317154,0.146444,0.847412,0.000395,-0.050755,-0.056242,-0.037863,0.958142,0.042138,0.044624,0.027206,0.889972,0.008617,0.011618,0.010657,0.863757,-0.282588,0.095548,0.789423,-0.341670,0.187555,0.895082,-0.327219,0.156250,0.857780,,,,,,
1807,15.058333,36.124832,-74.154381,36.887276,-0.317094,0.146452,0.847401,0.000382,-0.050755,-0.056242,-0.037863,0.962327,0.042138,0.044624,0.027206,0.885328,0.008617,0.011618,0.010657,0.863292,-0.282589,0.095576,0.789428,-0.341470,0.187555,0.895040,-0.327214,0.156278,0.857781,,,,,,
1808,15.066667,36.844666,-74.389740,37.394741,-0.317289,0.146322,0.847459,0.000370,-0.050755,-0.056242,-0.037863,0.949838,0.042138,0.044624,0.027206,0.894817,0.008617,0.011618,0.010657,0.845148,-0.282603,0.095598,0.789432,-0.341957,0.187300,0.895159,-0.327217,0.156301,0.857786,,,,,,
1809,15.075000,36.900272,-74.314766,37.484985,-0.317285,0.146341,0.847467,0.000373,-0.050755,-0.056242,-0.037863,0.948498,0.042138,0.044624,0.027206,0.896301,0.008617,0.011618,0.010657,0.843898,-0.282593,0.095624,0.789443,-0.341950,0.187319,0.895162,-0.327213,0.156317,0.857793,,,,,,
1810,15.083333,37.009266,-73.453583,38.010479,-0.317247,0.146374,0.847506,0.000343,-0.050755,-0.056242,-0.037863,0.952309,0.042138,0.044624,0.027206,0.891281,0.008617,0.011618,0.010657,0.846837,-0.282598,0.095631,0.789453,-0.341959,0.187327,0.895181,-0.327167,0.156327,0.857891,,,,,,
1811,15.091667,,,,,,,,,,,,,,,,,,,,-0.282594,0.095663,0.789442,,,,,,,-0.327089,0.156107,0.857872,,,
1812,15.100000,,,,,,,,,,,,,,,,,,,,-0.282584,0.095676,0.789435,,,,,,,-0.327237,0.155159,0.857822,,,
1813,15.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,15.116667,,,,,,,,,,,,,,,,,,,,-0.282583,0.095696,0.789438,,,,,,,,,,,,
1815,15.125000,,,,,,,,,,,,,,,,,,,,-0.282590,0.095697,0.789450,,,,,,,,,,,,
1816,15.133333,,,,,,,,,,,,,,,,,,,,-0.282591,0.095714,0.789447,,,,,,,,,,,,
1817,15.141667,,,,,,,,,,,,,,,,,,,,-0.282601,0.095712,0.789454,,,,,,,,,,,,
1818,15.150000,,,,,,,,,,,,,,,,,,,,-0.282606,0.095730,0.789445,,,,,,,,,,,,
1819,15.158333,,,,,,,,,,,,,,,,,,,,-0.282599,0.095743,0.789451,,,,,,,,,,,,
1820,15.166667,,,,,,,,,,,,,,,,,,,,-0.282591,0.095754,0.789455,,,,,,,,,,,,
1821,15.175000,,,,,,,,,,,,,,,,,,,,-0.282598,0.095757,0.789455,,,,,,,,,,,,
1822,15.183333,,,,,,,,,,,,,,,,,,,,,,,,,,-0.341767,0.188078,0.895223,,,,,,
1823,15.191667,,,,,,,,,,,,,,,,,,,,,,,,,,-0.341598,0.187736,0.895191,,,,,,
1824,15.200000,,,,,,,,,,,,,,,,,,,,,,,,,,-0.341601,0.187736,0.895187,,,,,,
1825,15.208333,,,,,,,,,,,,,,,,,,,,,,,,,,-0.341611,0.187730,0.895206,,,,,,
1826,15.216667,,,,,,,,,,,,,,,,,,,,-0.287080,0.091868,0.789342,,,,-0.341597,0.187747,0.895188,,,,,,
1827,15.225000,36.598675,-72.576767,38.103119,-0.317148,0.146620,0.847510,0.000363,-0.050755,-0.056242,-0.037863,0.966819,0.042138,0.044624,0.027206,0.887239,0.008617,0.011618,0.010657,0.855996,-0.282662,0.095703,0.789449,-0.341618,0.187738,0.895188,-0.327171,0.156414,0.857900,,,,,,
1828,15.233333,36.740501,-72.603439,38.215042,-0.317111,0.146644,0.847512,0.000373,-0.050755,-0.056242,-0.037863,0.962494,0.042138,0.044624,0.027206,0.890141,0.008617,0.011618,0.010657,0.854260,-0.282578,0.095777,0.789460,-0.341602,0.187739,0.895190,-0.327159,0.156410,0.857890,,,,,,
1829,15.241667,36.681854,-72.692612,38.116390,-0.317120,0.146649,0.847510,0.000371,-0.050755,-0.056242,-0.037863,0.963144,0.042138,0.044624,0.027206,0.890934,0.008617,0.011618,0.010657,0.855742,-0.282598,0.095771,0.789458,-0.341597,0.187749,0.895189,-0.327170,0.156421,0.857889,,,,,,
1830,15.250000,36.728367,-72.550575,38.227448,-0.317115,0.146646,0.847515,0.000374,-0.050755,-0.056242,-0.037863,0.963147,0.042138,0.044624,0.027206,0.890536,0.008617,0.011618,0.010657,0.854982,-0.282587,0.095779,0.789460,-0.341588,0.187755,0.895193,-0.327176,0.156399,0.857896,,,,,,
1831,15.258333,36.705132,-72.637962,38.161591,-0.317115,0.146655,0.847516,0.000370,-0.050755,-0.056242,-0.037863,0.963147,0.042138,0.044624,0.027206,0.890536,0.008617,0.011618,0.010657,0.854982,-0.282589,0.095782,0.789454,-0.341599,0.187752,0.895200,-0.327165,0.156425,0.857897,,,,,,
1832,15.266667,36.705753,-72.633926,38.163834,-0.317119,0.146660,0.847511,0.000371,-0.050755,-0.056242,-0.037863,0.964693,0.042138,0.044624,0.027206,0.889385,0.008617,0.011618,0.010657,0.855703,-0.282597,0.095788,0.789454,-0.341601,0.187753,0.895188,-0.327163,0.156434,0.857893,,,,,,
1833,15.275000,36.734116,-72.619186,38.201279,-0.317120,0.146651,0.847520,0.000367,-0.050755,-0.056242,-0.037863,0.962866,0.042138,0.044624,0.027206,0.891265,0.008617,0.011618,0.010657,0.855593,-0.282587,0.095782,0.789465,-0.341612,0.187744,0.895197,-0.327167,0.156422,0.857901,,,,,,
1834,15.283333,36.729176,-72.582184,38.210842,-0.317123,0.146647,0.847520,0.000368,-0.050755,-0.056242,-0.037863,0.963340,0.042138,0.044624,0.027206,0.890540,0.008617,0.011618,0.010657,0.855305,-0.282594,0.095780,0.789458,-0.341607,0.187744,0.895199,-0.327175,0.156413,0.857907,,,,,,
1835,15.291667,36.716763,-72.648972,38.163631,-0.317122,0.146655,0.847518,0.000369,-0.050755,-0.056242,-0.037863,0.964221,0.042138,0.044624,0.027206,0.890499,0.008617,0.011618,0.010657,0.856357,-0.282597,0.095792,0.789462,-0.341603,0.187747,0.895197,-0.327172,0.156424,0.857899,,,,,,
